SampleID,Auto PIT 30 10 1,Auto PIT 30 10 2,Auto PIT 30 10 3,Auto PIT 30 10 4,Auto PIT 30 10 5,Auto PIT 30 10 6,Auto PIT 30 10 7,Auto PIT 30 10 8,Auto PIT 30 10 9,Auto PIT 30 10 10
train31268,-0.73362,0.94833,-0.26794,-0.46734,1.0203,0.34668,-1.4673,0.48844,-0.68118,0.42991
train31269,-1.6055,0.87682,-0.36019,-0.035142,1.4561,0.68214,-2.1804,-0.10706,-0.62038,-0.21303
train31270,-0.67549,0.46053,-0.037657,0.031773,0.4392,0.30935,-0.87069,-0.22257,-0.34558,-0.00011149
train31271,-0.71285,0.4222,-0.022218,0.0032298,0.35657,0.34978,-0.75129,-0.35067,-0.27179,0.13069
train31272,-0.99253,0.13237,-0.15971,-0.16987,1.103,-0.13224,-1.6178,-0.021952,0.15869,-0.4194
train31273,-0.82811,0.45429,-0.08746,-0.058394,0.513,0.21626,-0.91469,-0.10821,-0.4267,0.10375
train31274,-0.73478,0.44577,-0.14807,-0.053126,0.5578,0.15788,-0.83954,0.065718,-0.43168,0.062578
train31275,-0.85363,0.49842,-0.12037,-0.017731,0.68995,0.18071,-1.0145,0.018463,-0.39453,0.044456
train31276,-0.94321,0.71824,-0.24769,-0.05401,0.4538,-0.071275,-1.0469,0.24285,-0.30026,0.35283
train31277,-0.64088,0.23772,-0.042825,0.159,0.49609,0.07683,-0.34526,0.19991,-0.28676,-0.092506
train31278,-1.1486,0.87685,0.049177,-0.11486,0.46378,0.60446,-1.5392,-0.488,-0.48727,0.073737
train31279,-1.7303,0.49448,-0.65905,0.13019,0.56315,0.21485,-1.2422,-0.14534,-0.54579,-0.12679
train31280,-1.1404,0.88393,0.020342,-0.10016,0.4996,0.59971,-1.5412,-0.45602,-0.49925,0.076506
train31281,-0.54821,0.99937,-0.4072,0.063499,0.67911,0.26869,-0.5646,0.034628,-0.21628,-0.14067
train31282,-0.6927,0.54102,-0.094232,-0.25434,0.9677,0.093001,-0.95107,0.28733,-0.59539,-0.062355
train31283,-0.73155,0.86064,0.37953,-0.54592,0.32021,0.24265,-1.7762,-0.6539,-0.37629,0.35932
train31284,-1.7026,1.0508,-0.41535,-0.22758,1.9487,0.56935,-2.3498,0.33085,-0.7317,-0.41577
train31285,-1.7281,0.55966,-0.14876,-0.25581,1.5261,-0.41829,-1.1263,0.22344,-0.7192,0.029769
train31286,-0.78754,0.89428,-0.4836,-0.18165,0.59839,0.26641,-0.93416,0.7821,-0.61838,0.091811
train31287,-0.89893,0.27438,0.0033673,-0.1865,0.48122,0.14896,-0.72167,-0.0063926,-0.32973,0.06995
train31288,-0.91812,0.35629,-0.27402,-0.08634,0.39029,0.031138,-0.31029,-0.017682,-0.27203,0.022899
train31289,-1.7597,1.6966,-0.36634,-0.13193,1.947,0.2697,-2.7011,0.25384,-1.1237,0.37615
train31290,-0.56943,0.55816,0.10446,-0.079523,0.58232,0.43847,-0.96964,0.061501,-0.23949,0.020906
train31291,-1.0751,0.27652,-0.59915,-0.2796,-0.054807,-0.5708,-0.907,0.025031,-0.50717,0.11881
train31292,-0.9688,1.0638,-0.47651,0.21064,1.165,-0.50714,-0.98465,1.3159,-1.143,-0.08408
train31293,-0.96135,0.59815,-0.24646,-0.18957,0.70131,0.061259,-1.0663,0.13466,-0.43999,0.048627
train31294,-0.48439,0.49107,-0.16141,0.12743,0.28562,0.29939,-0.71919,-0.064824,-0.44261,0.15757
train31295,-0.34937,0.17424,-0.23458,-0.10827,0.52813,-0.089069,-0.37495,0.066254,-0.28784,-0.1816
train31296,-0.93369,0.93932,-0.2261,-0.25711,0.93497,0.4456,-1.555,0.35144,-0.37742,0.31886
train31297,-1.1507,0.50609,-0.34726,-0.15505,1.2348,0.24637,-1.4379,0.34867,-0.90614,-0.088502
train31298,-1.2594,0.5601,-0.59881,-0.51285,1.0214,0.81108,-1.7294,-0.00089516,-1.0305,-0.044239
train31299,-0.82222,0.38051,-0.20771,-0.22323,0.73458,0.044472,-0.89033,0.038014,-0.55876,0.1841
train31300,-0.84808,0.18226,0.062183,-0.049456,0.48517,0.017225,-0.7225,0.013231,-0.38373,-0.094995
train31301,-0.97247,0.16824,-0.27716,-0.2669,1.0992,-0.010019,-1.3643,0.20119,0.038795,-0.11071
train31302,-1.1473,0.89253,0.023142,-0.098246,0.50346,0.60393,-1.554,-0.4642,-0.50375,0.075041
train31303,-1.1447,0.88821,0.026822,-0.096715,0.50018,0.61057,-1.5541,-0.47434,-0.49665,0.080295
train31304,-0.5364,0.70936,-0.46067,-0.33918,0.96553,0.10334,-0.64553,0.8884,-1.0495,-0.13563
train31305,-1.4796,1.0031,-0.067127,-0.18843,1.3894,0.16065,-1.729,0.08945,-0.84049,-0.025703
train31306,-0.56156,0.27444,-0.24832,0.35755,0.27735,0.1338,-0.68107,-0.19535,0.0024476,0.34975
train31307,-1.4746,0.59372,-0.49359,-0.10594,1.0298,0.20871,-1.3843,0.41627,-0.59094,0.29853
train31308,-1.2947,0.37257,-0.067942,-0.40249,0.90836,0.14957,-0.56571,0.22601,-0.60869,0.30132
train31309,-0.96617,0.034661,0.29753,-0.18675,0.4833,0.034351,-0.5323,0.08602,-0.49744,-0.28321
train31310,-0.73718,0.7404,0.022878,0.11336,0.25341,0.60071,-1.2279,-0.50509,-0.42011,0.13783
train31311,-0.98651,0.63143,-0.51168,-0.11407,0.51756,0.059831,-1.1337,0.18393,-0.85171,0.45069
train31312,-0.23937,0.8117,-0.39443,-0.084242,0.96398,0.49874,-0.46982,0.40534,-0.2733,-0.40115
train31313,-1.0334,0.53751,0.072025,-0.040427,1.1043,0.13113,-0.88717,-0.0063195,-0.60188,-0.19198
train31314,-1.0129,0.82543,0.028393,-0.031874,0.41148,0.62422,-1.4468,-0.50291,-0.45492,0.1035
train31315,-1.2756,0.71917,-0.21859,-0.17348,1.4001,0.35536,-2.034,0.2773,-0.40124,-0.016048
train31316,-0.85713,0.55869,0.013993,0.0030042,0.55275,0.41188,-1.2715,-0.38032,-0.37534,-0.00067098
train31317,-0.96314,0.75137,-0.34895,-0.32742,0.77334,0.13542,-1.0763,0.26717,-0.79662,0.034625
train31318,-0.83219,0.1523,0.22815,-0.082612,0.56026,-0.058334,-0.43979,-0.17147,-0.79286,-0.28893
train31319,-0.69484,0.91738,-0.039167,-0.26826,0.082374,0.37778,-1.0241,-0.07206,-0.42048,0.11986
train31320,-0.97093,0.34524,-0.042787,-0.14591,0.61897,0.13292,-0.8052,0.10608,-0.41052,0.086184
train31321,-0.91791,0.51134,-0.069615,-0.051315,0.49174,0.30419,-0.98878,-0.14116,-0.40036,0.050089
train31322,-0.81749,0.30053,-0.05972,-0.070577,0.4545,0.22543,-0.79717,-0.025693,-0.32373,0.068248
train31323,-1.5199,0.89799,-0.34924,-0.39724,1.0034,0.56269,-1.3301,0.47885,-0.035157,0.528
train31324,-0.72792,0.77283,-0.08919,0.056471,0.44048,0.57483,-1.1065,-0.33054,-0.20714,0.1745
train31325,-0.88619,0.8902,0.16497,-0.24505,0.22627,0.40892,-1.3408,-0.37062,-0.25708,0.21138
train31326,-0.017377,0.40594,0.085791,0.2759,1.5908,-0.17212,-1.6177,0.75298,-1.0402,-0.52486
train31327,-0.90849,0.56879,-0.10853,-0.19181,0.83148,0.023478,-1.0257,-0.057599,-0.53174,0.082815
train31328,-0.85714,0.33015,-0.084831,-0.079979,0.52191,0.19603,-0.875,0.00083889,-0.35997,0.070252
train31329,-0.91235,0.4034,-0.13444,-0.064553,0.62272,0.17782,-0.95129,0.066768,-0.39674,0.053266
train31330,-0.81229,0.42977,-0.12419,-0.15777,0.59456,0.17232,-0.91951,0.063545,-0.39864,0.057166
train31331,-0.90536,0.13645,-0.19724,-0.013318,0.82917,0.049395,-0.997,0.23729,-0.38633,0.13664
train31332,-0.95895,0.67334,-0.58097,-0.16389,0.90586,-0.14675,-1.5122,0.81279,-1.1988,0.50659
train31333,-0.72538,0.69104,-0.2329,-0.72787,0.6845,0.07904,-0.86113,0.45985,-1.0202,0.26155
train31334,-0.72491,0.59026,0.010081,0.1561,0.61226,0.59327,-1.5552,-0.37255,-0.28468,0.21875
train31335,-1.6257,0.65946,-0.42673,0.0038246,0.89588,0.044054,-1.7199,-0.3597,-0.64751,0.0097286
train31336,-1.2269,0.69803,-0.45735,0.49558,1.0268,-0.24773,-1.2137,0.60367,-0.53586,0.28141
train31337,-0.8162,0.65661,-0.23733,0.62906,0.67506,0.046127,-0.76517,0.28511,-0.32563,0.19738
train31338,-1.3844,0.26298,0.17931,-0.37341,0.94334,-0.0099347,-0.97075,0.26056,-0.61564,0.22749
train31339,-0.6087,0.62122,0.12863,0.23811,0.24746,0.66301,-1.2578,-0.6679,-0.3055,0.23699
train31340,-1.0083,0.49554,-0.15658,-0.21597,0.67876,0.082078,-0.95994,0.16044,-0.46503,0.031104
train31341,-1.3838,0.33926,-0.3342,-0.28133,0.64608,0.1214,-1.0719,0.049767,-0.35223,0.060796
train31342,-0.68774,0.65042,0.1012,0.18417,0.23513,0.6686,-1.3296,-0.61142,-0.36669,0.23737
train31343,-0.69806,0.43021,-0.089994,-0.077986,0.54678,0.21409,-0.92023,-0.032653,-0.37178,0.085335
train31344,-1.1902,0.11528,0.040486,-0.38012,0.47248,0.093007,-0.30061,0.27803,-0.5925,-0.1107
train31345,-0.96595,0.61319,-0.2252,-0.25827,0.98448,0.084472,-1.2875,0.12891,-0.70071,0.035581
train31346,-0.89338,0.50243,-0.14169,-0.059232,0.67388,0.21103,-1.0477,0.034631,-0.40858,0.046624
train31347,-0.61499,0.75199,-0.28253,-0.0085883,0.49211,0.060671,-0.46962,0.22822,-0.51546,0.1553
train31348,-1.3331,0.073662,0.0067842,-0.15944,0.54033,-0.027287,-0.78736,0.25394,-0.28573,-0.14444
train31349,-0.37273,1.427,-0.0084398,-0.80702,0.47673,0.60111,-1.4445,0.03556,-0.16252,0.63021
train31350,-0.84722,0.4675,-0.45144,0.11906,0.99341,-0.07261,-1.8739,0.72452,-1.0979,0.15923
train31351,-0.77913,0.13234,-0.21944,-0.18135,1.3379,-0.2367,-1.7564,-0.027905,-0.24565,-0.13017
train31352,-2.3269,1.8336,0.13947,-0.37498,2.1786,0.19789,-2.7431,0.26266,-1.4866,-0.065777
train31353,-0.50232,1.0669,-0.61353,-0.0037165,1.1556,-0.057484,-0.55645,-0.70466,-0.47211,-0.23571
train31354,-1.3762,0.34021,0.14326,-0.39281,1.0048,0.13023,-0.51202,-0.31923,-0.68421,0.32945
train31355,-0.98415,0.78532,-0.055024,-0.080056,0.65054,0.42887,-1.5495,-0.31993,-0.50704,0.0064158
train31356,-1.0685,0.16224,0.051014,-0.25077,0.50766,0.060232,-0.59732,0.22991,-0.69226,-0.25844
train31357,-1.0615,0.72698,-0.18713,-0.089646,1.172,-0.34564,-1.2211,0.53552,-0.44441,0.035858
train31358,-0.83845,0.61502,0.10715,0.37213,0.22758,0.31954,-1.3364,-0.51476,-0.25004,0.37821
train31359,-0.80619,0.12778,-0.32861,-0.046523,0.088491,0.15462,-0.583,-0.38216,-0.26712,0.065691
train31360,-0.44402,0.56048,-0.094653,0.15792,0.20768,0.48871,-0.86263,-0.27576,-0.33001,0.37271
train31361,-1.1205,0.41605,0.057555,-0.28468,0.69664,0.12395,-0.81331,0.077259,-0.39875,0.10758
train31362,-0.53453,0.21196,0.066582,0.10034,0.68879,0.0046572,-0.77852,0.12502,-0.67076,-0.64901
train31363,-0.67052,0.55772,0.094717,0.19877,0.40979,0.60267,-1.4118,-0.54399,-0.31847,0.21929
train31364,-0.45379,0.50707,0.055391,0.26587,0.37405,0.47871,-1.1174,-0.48975,-0.29239,0.19864
train31365,-1.1157,1.2305,-0.21648,-0.39378,1.1685,0.44157,-1.0763,0.62248,-0.1922,0.50271
train31366,-1.0207,0.33814,-0.046668,-0.18978,0.54182,0.072648,-0.81614,0.12327,-0.47077,0.11254
train31367,-0.8337,0.40128,-0.075297,-0.14404,0.61076,0.19118,-0.89244,0.064495,-0.40687,0.058408
train31368,-0.811,0.48166,-0.40409,-0.25312,1.1459,-0.20643,-1.4253,-0.17823,-1.0209,-0.019548
train31369,-1.4534,0.19203,0.2066,-0.50114,0.79255,0.16352,-0.58172,0.0356,-0.44006,0.096616
train31370,-0.80883,0.62421,-0.16897,-0.1047,0.34706,0.35658,-0.87754,-0.095803,-0.44606,0.13277
train31371,-0.75221,0.64875,-0.57962,-0.086061,0.36867,0.066952,-0.91439,0.45125,-0.56241,0.18337
train31372,-1.0728,0.70704,-0.10304,0.0013308,0.82058,0.11122,-1.3874,0.091454,-0.57863,-0.0059766
train31373,-2.3046,0.89062,-0.16328,-0.09141,1.5179,0.48139,-2.4441,0.72729,-1.0282,-0.01119
train31374,-1.1186,0.55561,-0.40088,-0.05861,0.76189,-0.0030753,-1.1769,0.39267,-0.89084,0.27451
train31375,-1.1144,0.22321,-0.29044,-0.021032,1.1841,-0.14,-1.9591,0.2813,-0.41509,0.081595
train31376,-0.86247,0.41098,-0.6853,0.25693,0.45991,-0.17238,-0.73682,0.82219,-0.8087,-0.13679
train31377,-0.60878,0.30638,-0.27017,-0.0418,0.655,-0.1733,-0.66981,-0.24816,-0.57664,-0.061829
train31378,-0.84804,0.38177,-0.017721,0.039214,0.61324,0.067226,-0.75604,-0.0091213,-0.39122,-0.11368
train31379,-0.8519,0.33,0.11477,-0.39481,1.3761,0.15075,-0.75364,0.25017,-0.65914,0.13046
train31380,-1.1133,0.62095,-0.38324,-0.37061,0.62223,-0.25493,-1.2177,0.31632,-0.43951,0.075295
train31381,-1.2441,0.72457,-0.39462,-0.27534,1.2101,0.74223,-1.6686,0.055807,-1.0292,0.027734
train31382,-1.4063,0.81025,-0.12185,-0.016285,1.2929,0.019536,-1.4268,0.34436,-0.63972,-0.092099
train31383,-1.3245,0.72981,-0.077537,0.14159,0.96073,0.18086,-1.6845,-0.31809,-0.31167,0.30249
train31384,-0.64818,0.73585,-0.11503,-0.33204,1.2204,-0.079667,-1.0014,0.43284,-0.46054,-0.015461
train31385,0.0092129,0.65121,0.25887,-0.094879,0.48539,-0.042038,-0.69741,0.18558,-0.14333,0.10419
train31386,-1.771,0.89178,-0.56161,0.14631,0.66171,0.18196,-1.3589,0.037361,-0.7825,0.15538
train31387,-0.85296,0.40676,-0.12193,-0.086069,0.57744,0.2045,-0.88907,0.059313,-0.36142,0.044772
train31388,-0.90582,0.4683,0.17806,-0.091143,0.91815,0.44549,-0.79528,0.057405,-0.34799,-0.94377
train31389,-1.0778,0.29624,-0.16813,-0.52658,0.55911,0.12277,-0.68444,0.30809,-0.3487,0.049188
train31390,-1.6093,1.4881,-0.29569,-0.1969,1.7484,0.29147,-2.4238,0.35126,-1.1257,0.39514
train31391,-0.83199,0.59751,-0.26659,-0.41799,0.68166,0.25491,-1.0981,0.25517,-0.97344,0.36387
train31392,-0.17826,1.2581,-0.37291,0.074144,1.0571,0.19034,-1.2507,-0.0021253,-0.60074,-0.3956
train31393,-2.272,1.7722,-0.022846,-0.38371,2.0364,0.23031,-2.5231,0.40978,-1.5165,-0.036072
train31394,-1.6206,0.49381,-0.19351,-0.44288,1.2287,0.13639,-1.4059,-0.33183,-1.2633,0.57543
train31395,-1.145,0.46108,-0.077315,-0.24627,0.70762,-0.093544,-1.0785,0.055594,-0.51267,-0.10047
train31396,-1.3969,0.64806,-0.16532,-0.078846,1.0473,0.2952,-1.8049,0.52119,-0.8355,0.13525
train31397,-1.0257,0.20948,-0.0080467,-0.23012,0.60652,0.035403,-0.46448,0.24909,-0.48821,0.1079
train31398,-1.379,0.061057,0.20361,-0.48279,0.74038,0.10703,-0.42804,0.13097,-0.41074,0.0085515
train31399,-1.1646,0.50893,-0.20407,-0.077197,1.3983,0.079751,-1.9346,0.017233,-0.47928,-0.015157
train31400,-0.60176,0.56488,0.051,0.21029,0.49598,0.54543,-1.5125,-0.40624,-0.3308,0.16842
train31401,-1.352,1.294,0.06651,-0.75493,0.82403,-0.33551,-1.6553,0.52838,-0.030017,0.50086
train31402,-1.5739,0.93192,0.063751,0.59202,1.3075,-0.14714,-1.7239,-0.19845,-0.34356,0.043879
train31403,-0.85411,0.31812,-0.077326,-0.073499,0.50629,0.2068,-0.86078,-0.010315,-0.34518,0.068169
train31404,-0.9379,0.69127,-0.23709,0.27862,1.524,0.042611,-1.1904,0.53572,-0.18482,0.051794
train31405,-1.3066,0.32003,-0.21162,-0.36523,0.71617,0.08215,-0.61744,0.29921,-0.59157,0.25619
train31406,-1.2936,0.18673,0.35241,-0.37088,1.0029,0.16494,-1.0365,0.17888,-0.52688,-0.27921
train31407,-0.88625,0.34194,-0.092438,-0.079305,0.55701,0.18713,-0.9194,0.0056256,-0.3713,0.068153
train31408,-0.8195,0.71482,-0.43596,-0.02252,0.46463,0.20254,-1.0612,0.10581,-0.72596,-0.29569
train31409,-0.42933,0.3925,-0.1104,0.15623,0.46075,0.27745,-0.75182,0.02736,-0.42906,0.18521
train31410,-0.72337,0.44618,-0.099491,-0.10885,0.58887,0.16168,-0.82804,0.082601,-0.35873,0.0093293
train31411,-1.6223,0.59403,-0.51898,-0.21573,1.5262,0.21017,-1.8232,0.39193,-0.78168,-0.23171
train31412,-1.4499,0.50338,0.041746,-0.46268,0.99334,0.2288,-0.78294,0.089578,-0.49445,0.26748
train31413,-0.79591,0.61139,0.056731,0.11547,0.54457,0.64849,-1.6256,-0.46388,-0.28314,0.23151
train31414,-0.76728,0.35033,-0.04089,-0.041394,0.41986,0.28516,-0.82658,-0.10514,-0.33065,0.067476
train31415,-0.81984,0.30493,-0.062423,-0.070292,0.4594,0.22458,-0.80033,-0.021641,-0.32613,0.067418
train31416,-0.87482,0.4859,-0.12266,-0.069776,0.72003,0.23809,-0.95783,-0.022549,-0.41176,0.063336
train31417,-0.87918,0.35029,-0.36843,-0.096468,0.90764,-0.085708,-1.0121,0.47965,-0.48944,-0.049496
train31418,-1.3027,-0.0082165,0.34667,-0.4571,0.69303,0.16695,-0.36994,0.13416,-0.49106,-0.046448
train31419,-1.3484,0.66298,-0.59456,-0.21701,0.72374,0.19082,-0.91837,-0.025586,-0.29636,0.43294
train31420,-1.1266,0.39703,0.14766,-0.13516,1.2087,-0.045263,-1.1554,-0.22358,-0.4267,-0.29174
train31421,-0.56153,0.32455,-0.071457,0.04873,0.59711,-0.058236,-0.2951,-0.31032,-0.35897,-0.19185
train31422,-0.84599,0.5476,0.054456,-0.25785,0.73877,0.096047,-1.1505,0.32571,-0.47165,0.13947
train31423,-0.65189,1.0486,0.10562,-0.31495,0.13825,0.48786,-1.1152,-0.20127,-0.28607,0.17674
train31424,-0.41325,0.38941,-0.18033,0.14667,0.27582,0.39955,-0.68746,-0.051422,-0.43825,0.29682
train31425,-0.91394,0.23587,0.011408,-0.090471,0.47354,0.17608,-0.69247,-0.019373,-0.35441,0.095762
train31426,-1.1497,0.93614,-0.04453,-0.57231,1.8258,0.49216,-1.9704,0.13619,-0.6838,-0.27964
train31427,-1.4965,0.76089,0.13197,-0.25796,1.655,0.2452,-2.2761,-0.40368,-0.68087,-0.19781
train31428,-1.0409,0.48493,-0.037831,-0.2182,0.69737,0.14632,-0.91269,0.085331,-0.3856,0.11409
train31429,-1.2801,0.96429,-0.096285,-0.028335,0.7333,0.37518,-1.4237,-0.25118,-0.38434,0.11714
train31430,-0.6485,0.67772,-0.058325,-0.014264,0.53192,0.39446,-1.2001,-0.17962,-0.36832,0.19481
train31431,-0.46161,0.43768,-0.9019,0.31521,0.51132,-0.27091,-0.16242,1.3096,-0.77567,-0.12643
train31432,-1.7545,0.82353,-0.24768,-0.22678,1.531,0.34245,-2.2712,-0.057754,-0.76821,-0.10773
train31433,-1.4503,0.35143,0.10325,-0.4926,0.88366,0.19399,-0.65368,0.10307,-0.49165,0.19793
train31434,-0.61721,0.69486,-0.14304,0.031546,0.20381,0.44817,-0.94798,-0.13804,-0.48464,0.11226
train31435,-0.98387,0.78705,0.25117,-0.17222,0.25312,0.46078,-1.5846,-0.59545,-0.28307,0.20606
train31436,-1.2773,0.4262,-0.2039,-0.16729,1.2009,-0.041981,-0.93875,0.14253,-1.0759,0.41354
train31437,-0.61637,0.45163,0.042268,0.11027,0.28991,0.36446,-0.75459,-0.4571,-0.29069,0.10705
train31438,-0.77114,0.73282,-0.13512,-0.30247,1.0305,0.24181,-1.7031,0.21926,-0.85684,0.12192
train31439,-1.5416,0.34864,0.091587,-0.49921,1.041,0.16552,-1.2015,0.056574,-0.47144,-0.043236
train31440,-0.94621,0.75333,0.053163,0.016456,0.42324,0.70174,-1.5021,-0.59696,-0.32264,0.2112
train31441,-1.1414,0.56552,-0.10765,-0.23508,0.85154,0.19526,-1.1033,0.28424,-0.35446,-0.025285
train31442,-1.4831,1.2036,0.46498,0.46487,0.95613,0.20245,-1.8079,-0.48341,-0.29145,0.34476
train31443,-1.3243,1.0921,-0.37241,-0.12217,1.2895,0.29445,-1.9023,-0.056708,-0.85264,0.20292
train31444,-0.89536,0.48243,-0.23609,-0.11278,0.79464,0.12786,-1.1101,0.050405,-0.31186,-0.028771
train31445,-1.3328,0.80845,-0.16251,-0.32879,1.2996,0.32832,-1.8826,0.11568,-0.51631,-0.0071205
train31446,-1.6375,0.8264,-0.5632,-0.70773,1.482,-0.036888,-2.3726,0.46456,-0.90066,0.26798
train31447,-0.81835,0.30457,-0.060697,-0.073041,0.45925,0.22504,-0.80173,-0.024462,-0.32441,0.067346
train31448,-0.91961,0.41424,-0.15413,-0.051939,0.66228,0.12363,-0.97232,0.087984,-0.43202,0.057384
train31449,-1.0762,0.79738,0.24492,0.11403,0.46282,0.10987,-1.0831,-0.34685,-0.15784,0.16739
train31450,-1.2595,0.68233,-0.015411,-0.048386,1.1719,0.10544,-2.0458,0.085314,-0.5992,-0.062185
train31451,-0.59686,0.53283,-0.097005,-0.10656,0.26883,0.19938,-0.57686,-0.032781,-0.45644,0.00044066
train31452,-1.4991,0.71285,-0.29124,-0.22785,1.4556,0.44174,-1.9645,0.11894,-0.62058,-0.10784
train31453,-0.76045,1.0467,-0.11976,-0.48735,1.1662,0.095496,-1.8848,0.5953,-1.0828,0.56066
train31454,-0.7134,0.42131,0.037401,0.049751,0.32949,0.40438,-0.80624,-0.39696,-0.25433,0.12785
train31455,-0.64373,1.2165,-0.40766,-0.3339,0.51409,-0.047877,-0.73342,0.43506,-0.85513,0.30285
train31456,-1.1425,0.88364,0.012458,-0.10458,0.49991,0.59335,-1.5449,-0.43218,-0.50566,0.074405
train31457,-1.1192,0.66099,-0.065228,-0.13122,0.89094,0.18139,-1.2546,0.15323,-0.59098,0.052256
train31458,-0.46787,0.88611,0.23215,-0.51997,0.78375,0.15979,-1.3633,-0.16649,-0.14306,-0.049093
train31459,-0.60608,0.58301,0.15629,-0.10608,0.1978,-0.045231,-1.143,-0.34764,-0.31478,0.31472
train31460,-0.89926,1.2361,0.37019,0.17964,1.1856,0.33374,-0.93443,-0.3643,-0.25716,-0.45354
train31461,-1.2657,0.84096,-0.48727,-0.30873,2.0272,0.5382,-1.4686,0.89545,-1.2477,-0.23814
train31462,-0.72806,0.73121,-0.23196,-0.095981,0.41569,0.34627,-0.95672,-0.11085,-0.47715,0.15248
train31463,-0.89076,0.97808,-0.099775,-0.42937,0.56463,0.20665,-1.1976,0.10907,-0.75341,0.10215
train31464,-0.86279,0.74294,0.17004,-0.31385,1.0547,0.49782,-1.1225,0.40669,-0.49952,0.0053858
train31465,-1.1863,0.70005,-0.056671,0.021482,0.97024,0.23925,-1.3887,-0.18956,-0.63352,0.11547
train31466,-1.4995,0.70471,-0.22417,0.24738,0.82099,0.013836,-1.3648,-0.11406,-0.50306,0.052496
train31467,-0.88092,0.7092,-0.04037,-0.01452,0.3231,0.58721,-1.2406,-0.25442,-0.41934,0.14086
train31468,-0.5708,0.67342,-0.00033486,0.47528,0.3572,0.1642,-0.95996,-0.22172,-0.23095,0.13438
train31469,-1.2571,0.56711,-0.18922,-0.28138,1.0214,0.25702,-1.6462,0.16534,-0.43671,0.13464
train31470,-0.95692,0.58183,-0.27968,0.27967,0.76998,0.33321,-0.79848,0.44419,-0.086842,0.49096
train31471,-0.93461,0.5407,-0.11226,-0.18442,0.74751,0.11209,-1.0674,0.059418,-0.5061,0.052369
train31472,-0.89421,0.46193,-0.13764,-0.095945,0.65832,0.18971,-1.0197,0.082527,-0.39935,0.054794
train31473,-0.75116,0.35747,-0.70691,-0.22221,0.58705,-0.23795,-0.56533,0.92859,-0.71778,0.18424
train31474,-1.03,0.39461,-0.0072073,-0.36067,0.9193,0.04012,-0.69258,0.31594,-0.54707,-0.082403
train31475,-1.8933,0.38733,-0.20972,-0.31501,0.89926,0.2068,-1.1997,-0.22884,-0.66348,-0.11399
train31476,-0.9638,0.34191,-0.17583,-0.17934,0.58566,0.2345,-1.0108,0.20671,-0.22237,0.19542
train31477,-0.58518,0.27439,-0.45926,0.15878,0.32468,0.26423,-0.60023,0.47302,-0.22202,0.33462
train31478,-1.14,0.53179,-0.17388,-0.29557,0.788,0.26164,-1.1672,0.29285,-0.36685,0.21205
train31479,-1.0183,0.53573,-0.2435,-0.095338,0.91421,0.083506,-1.3917,0.23959,-0.38494,0.023119
train31480,-1.4584,0.54856,-0.34072,-0.083356,2.5549,0.77494,-2.1368,0.48055,-1.4822,-0.40007
train31481,-0.70943,0.5057,-0.16744,-0.10174,0.76363,-0.10488,-1.0612,-0.0088291,-0.70844,-0.076608
train31482,-0.71363,0.55446,-0.37471,-0.074754,0.5202,0.015388,-1.0072,0.15347,-0.63089,0.014185
train31483,-1.172,0.806,-0.50194,-0.37899,0.91523,0.011635,-1.3609,0.43836,-1.144,0.65949
train31484,-1.3975,0.61832,-0.27069,0.056439,1.5621,0.21552,-1.8822,0.31842,-0.46118,-0.18333
train31485,-0.66053,0.535,-0.27457,0.34783,0.36136,0.17604,-0.43988,-0.043692,0.021581,0.29063
train31486,-0.83353,0.74956,-0.25792,-0.041391,0.94302,0.33101,-1.4136,0.054085,-0.64632,-0.041361
train31487,-0.97367,0.51915,-0.16197,-0.52183,1.7304,0.15022,-1.9933,0.37444,-0.50568,-0.36613
train31488,-1.0412,0.82496,-0.37803,-0.17823,0.94149,0.2807,-1.1701,0.12044,-0.37082,0.12347
train31489,-0.67156,0.59646,-0.12469,0.023348,0.46326,0.43698,-1.0401,-0.16876,-0.31987,0.17566
train31490,-1.1471,0.49558,-0.14976,0.036259,1.3502,-0.024109,-0.84222,0.1465,-0.4207,-0.17623
train31491,-0.69775,0.33957,-0.14475,0.086575,2.1537,-0.071459,-1.2156,0.76868,-0.95719,-0.24769
train31492,-1.3418,0.56147,-0.35988,-0.31714,1.0395,0.21637,-1.3772,0.97853,-0.62878,0.15227
train31493,-1.8186,1.8492,-0.27568,-0.22179,2.1886,0.37932,-2.9112,-0.032463,-1.3405,0.34021
train31494,-1.1155,-0.27231,-0.64616,-0.27167,0.63639,0.068757,-1.1683,0.049887,0.39058,-0.31084
train31495,-0.81579,0.30324,-0.062747,-0.073036,0.4573,0.22173,-0.79848,-0.020962,-0.32795,0.069211
train31496,-1.7348,0.83208,-0.28224,-0.1999,1.8406,0.2876,-2.4709,0.058402,-0.49522,-0.10428
train31497,-0.81697,0.2959,-0.12786,-0.26585,0.57866,0.1098,-0.62867,0.010548,-0.34638,0.048866
train31498,-0.65057,0.70626,-0.02279,0.16037,0.33479,0.49298,-1.2933,-0.38579,-0.48595,0.097674
train31499,-1.2813,0.34473,-0.4829,0.18549,0.70122,0.5948,-1.435,-0.019262,-0.26806,-0.27792
train31500,-0.84415,0.57515,-0.13193,-0.057484,0.70672,0.20278,-1.0659,-0.039982,-0.41705,0.13008
