SampleID,Auto PIT 20 10 1,Auto PIT 20 10 2,Auto PIT 20 10 3,Auto PIT 20 10 4,Auto PIT 20 10 5,Auto PIT 20 10 6,Auto PIT 20 10 7,Auto PIT 20 10 8,Auto PIT 20 10 9,Auto PIT 20 10 10
valid1429,-2.7666,-1.4475,2.4959,-0.46219,-1.8637,2.8942,0.2222,1.7679,-0.81419,0.44712
valid1430,-2.5425,-1.4686,2.4697,-0.58893,-1.9448,2.9882,0.17609,1.7574,-0.81425,0.53218
valid1431,-2.6217,-1.2854,2.3442,-0.90346,-1.7369,3.1043,0.052499,1.9109,-0.87479,0.46663
valid1432,-2.4266,-1.9955,2.1678,-0.80116,-1.8754,3.1859,0.46751,1.8052,-0.90064,0.31125
valid1433,-2.5605,-1.4618,2.473,-0.60879,-1.8868,3.0302,0.19419,1.7583,-0.70733,0.49514
valid1434,-2.566,-1.4824,2.462,-0.7833,-2.0801,2.737,0.1765,1.6221,-0.92942,0.59294
valid1435,-2.7255,-0.77861,2.4274,-0.083033,-2.0338,3.0664,0.25415,1.5687,-0.6409,0.46261
valid1436,-3.2077,-1.3584,2.7498,-0.57117,-1.5282,2.6331,0.21732,1.5796,-0.65259,0.38407
valid1437,-2.6033,-1.0351,2.3413,-0.59318,-1.9379,3.0074,0.23782,1.8289,-0.73151,0.48639
valid1438,-2.197,-1.4124,2.5389,-0.51997,-2.0579,3.0711,0.12154,1.8349,-0.69335,0.32744
valid1439,-2.5678,-1.3893,2.4861,-0.57986,-1.9812,2.9558,0.23639,1.599,-0.80424,0.5481
valid1440,-2.6012,-1.365,2.4385,-0.51174,-1.903,3.0839,0.17673,1.8236,-0.73509,0.54502
valid1441,-2.6786,-1.5138,2.4501,-0.73172,-1.8697,2.9884,0.20348,1.6345,-0.74829,0.49998
valid1442,-2.4263,-1.4903,2.5078,-0.70446,-1.8278,3.1188,0.16282,1.92,-0.55792,0.45232
valid1443,-2.5591,-1.4001,2.5426,-0.42465,-1.8413,3.1098,0.17626,1.8499,-0.78315,0.4461
valid1444,-2.5676,-1.6178,2.4985,-0.69372,-1.8756,3.0761,0.27243,1.5059,-0.81916,0.4857
valid1445,-2.5378,-1.9281,2.2755,-0.96259,-1.8983,2.9967,0.47353,1.876,-0.90184,0.46303
valid1446,-2.5599,-1.4152,2.4788,-0.55411,-1.9373,3.0076,0.18209,1.7474,-0.76709,0.52713
valid1447,-2.627,-2.0838,2.0371,-0.77008,-1.5434,3.2554,-0.056419,1.9711,-0.83979,0.24373
valid1448,-2.6306,-1.452,2.5186,-0.55597,-1.8843,3.0076,0.23903,1.6111,-0.76934,0.46838
valid1449,-2.3694,-1.3172,2.4486,-0.1773,-2.1192,3.12,0.13563,1.6337,-0.77794,0.50426
valid1450,-2.3466,-1.2641,2.4626,-0.79599,-1.9455,2.8266,0.44084,1.9434,-0.56287,0.25622
valid1451,-2.5217,-1.4357,2.3836,-0.49835,-1.9435,3.102,0.22902,1.8258,-0.82153,0.48296
valid1452,-2.4998,-1.1855,2.7602,-0.64205,-1.7637,3.1005,0.1222,1.9345,-0.40335,0.50493
valid1453,-2.1926,-1.3594,2.4975,-0.55529,-2.0356,3.1983,0.10465,1.8606,-0.65543,0.41665
valid1454,-2.4904,-1.7789,2.3642,-0.36711,-1.8277,3.2881,0.089517,1.7268,-0.75153,0.31928
valid1455,-2.6548,-1.2072,2.5276,-0.37031,-1.9555,3.1139,0.28698,1.7672,-0.77613,0.57529
valid1456,-2.6537,-1.3476,2.5248,-0.50837,-1.7915,3.1731,0.10391,1.718,-0.7628,0.43155
valid1457,-2.6455,-1.2515,2.4587,-0.48237,-1.9189,3.013,0.14048,1.7368,-0.67898,0.53355
valid1458,-2.6291,-1.6055,2.5481,-0.80597,-1.8525,2.9655,0.24015,1.6046,-0.82849,0.51939
valid1459,-2.7101,-1.7167,2.5225,-0.7305,-1.9425,2.6979,0.060813,1.53,-0.78093,0.6395
valid1460,-2.5551,-1.4539,2.4405,-0.56679,-1.9162,3.0401,0.18059,1.7174,-0.72085,0.50083
valid1461,-2.5626,-1.7044,2.5041,-0.68876,-2.105,2.6897,0.047281,1.5863,-0.92707,0.71401
valid1462,-2.5346,-1.4266,2.4752,-0.59695,-1.8974,3.0385,0.19189,1.7756,-0.69282,0.49933
valid1463,-2.4848,-1.7956,2.2987,-0.73243,-1.8193,3.082,0.067381,1.8275,-0.77864,0.40006
valid1464,-2.5063,-1.5497,2.5111,-0.53911,-1.9075,3.0264,0.22296,1.7166,-0.75049,0.51382
valid1465,-2.5537,-1.4432,2.5231,-0.50086,-1.8642,3.0457,0.13058,1.7175,-0.65547,0.42461
valid1466,-2.295,-1.7889,2.4104,-0.63951,-1.9942,2.9653,-0.16157,2.016,-0.93719,0.44306
valid1467,-2.5798,-1.2681,2.7049,-0.68534,-1.7107,3.1391,0.092879,1.8579,-0.56207,0.50647
valid1468,-2.5563,-1.4733,2.4712,-0.66224,-1.9757,2.9451,0.22951,1.7601,-0.76655,0.54702
valid1469,-2.6885,-1.7313,2.3387,-0.74326,-1.8439,2.8328,0.21233,1.6555,-0.75863,0.33383
valid1470,-2.587,-1.5385,2.4908,-0.59075,-2.0067,2.8921,0.080991,1.7197,-0.86062,0.62522
valid1471,-2.4682,-1.3381,2.7332,-0.60625,-1.7428,3.1983,0.064923,1.9329,-0.41873,0.46729
valid1472,-2.642,-1.3122,2.3696,-0.17365,-1.9937,2.9356,0.064651,1.3405,-0.48957,0.43042
valid1473,-2.5986,-1.3313,2.5073,-0.69132,-1.7772,2.978,0.19945,1.8902,-0.53281,0.49409
valid1474,-2.6562,-1.4343,2.7146,-0.48104,-1.6445,3.303,0.20356,1.8055,-0.59612,0.45598
valid1475,-2.7111,-1.2334,2.5572,-0.47366,-1.7914,3.0982,0.090784,1.6866,-0.73384,0.43371
valid1476,-2.5619,-1.4565,2.4837,-0.62783,-1.8874,3.0249,0.19042,1.7464,-0.73141,0.50856
valid1477,-2.6969,-1.3748,2.5011,-0.5457,-1.8688,2.793,0.13131,1.7633,-0.78238,0.36099
valid1478,-2.5815,-1.0005,2.3459,-0.14767,-2.0285,3.4203,0.48044,1.7665,-0.83844,0.53927
valid1479,-2.6198,-1.8797,2.3045,-0.58388,-1.7394,2.8936,0.16435,2.0692,-1.0203,0.29366
valid1480,-2.5123,-1.8215,2.108,-0.94654,-1.7556,2.9762,0.041768,1.8015,-0.64969,0.29681
valid1481,-2.9992,-1.3887,2.5004,-0.38609,-1.7726,2.5321,0.26823,1.4692,-0.74122,0.10533
valid1482,-2.5712,-1.5036,2.3489,-0.55439,-2.0241,3.0182,0.46357,1.7344,-0.82613,0.46512
valid1483,-2.5331,-1.4709,2.4093,-0.54172,-1.8912,2.9872,0.21217,1.7674,-0.69077,0.417
valid1484,-2.5842,-1.4787,2.5326,-0.49916,-1.9762,2.933,0.2022,1.6619,-0.82361,0.57346
valid1485,-2.5552,-1.472,2.4367,-0.5901,-1.9066,3.0357,0.18258,1.7181,-0.71769,0.49268
valid1486,-2.5375,-1.3177,2.4108,-0.58937,-1.9149,2.9507,0.29574,1.8876,-0.68932,0.51531
valid1487,-2.6304,-1.0849,2.2072,-0.19178,-2.0913,3.2588,0.10601,1.7226,-0.66035,0.69221
valid1488,-2.5854,-1.644,2.3392,-0.42651,-1.8922,3.0777,0.219,1.9593,-0.73567,0.66937
valid1489,-2.6023,-1.0736,2.0973,-0.56471,-1.8561,3.1971,0.25771,1.6648,-0.61881,0.25648
valid1490,-2.7583,-1.4203,2.6861,-0.58223,-1.6631,2.8257,0.26714,1.9303,-0.78026,0.28391
valid1491,-2.6052,-1.6489,2.5159,-0.6604,-1.916,3.0797,0.47651,1.4844,-0.88502,0.5134
valid1492,-2.6639,-1.5398,2.5047,-0.46423,-1.7604,3.2037,0.0089658,1.5806,-0.65092,0.44882
valid1493,-2.4592,-1.3155,2.614,-0.68735,-1.7505,3.1718,0.091325,1.9457,-0.45342,0.43929
valid1494,-2.5029,-1.4309,2.4211,-0.65554,-2.0318,2.9257,0.14571,1.6669,-0.79541,0.56591
valid1495,-2.576,-1.4642,2.5204,-0.57349,-1.9199,3.0268,0.20973,1.6722,-0.81109,0.51333
valid1496,-2.5784,-1.504,2.5763,-0.63352,-1.8789,3.0456,0.2596,1.6452,-0.78708,0.51596
valid1497,-2.6241,-1.448,2.6606,-0.72828,-1.6549,3.0804,0.14506,1.9466,-0.48725,0.4982
valid1498,-2.1885,-1.3866,2.5513,-0.52669,-2.0469,3.1261,0.096782,1.8361,-0.68079,0.35895
valid1499,-2.4854,-1.7192,2.153,-0.63386,-2.173,2.5971,0.29291,1.7269,-0.63998,0.46389
valid1500,-2.3696,-1.246,2.3145,-0.61324,-2.0046,2.8797,0.19253,2.0168,-0.68587,0.41233
valid1501,-2.5719,-1.6331,2.5287,-0.69152,-2.0918,2.6654,0.046068,1.6357,-0.93055,0.70736
valid1502,-2.4568,-1.612,2.4805,-0.63795,-1.9348,3.1187,0.32657,1.4069,-0.82715,0.45091
valid1503,-2.8799,-1.4102,2.8091,-0.25768,-1.6103,3.0872,0.23067,1.6576,-1.0147,0.25118
valid1504,-2.2151,-1.2775,2.2518,-0.43871,-2.1931,3.2939,-0.07814,1.8613,-0.88783,0.57525
valid1505,-2.639,-1.3698,2.494,-0.55521,-2.0082,2.7741,0.20071,1.6003,-0.81444,0.53442
valid1506,-2.5454,-1.5227,2.5568,-0.7204,-1.9475,2.9445,0.22868,1.6715,-0.9164,0.56418
valid1507,-2.5213,-1.7063,2.5549,-0.61756,-1.9191,3.0749,0.30105,1.4111,-0.87499,0.51302
valid1508,-2.7394,-1.2339,2.6627,-0.55861,-1.7104,3.0008,0.10588,1.8202,-0.61009,0.52659
valid1509,-2.4657,-1.3805,2.5203,-0.68385,-1.9135,3.044,0.26042,1.8333,-0.57961,0.50215
valid1510,-2.4465,-1.7006,2.4087,-0.71614,-2.0187,3.1117,0.44372,1.457,-0.90406,0.52332
valid1511,-2.7385,-1.5259,2.3454,-0.66762,-1.7802,2.7332,0.1289,1.4016,-0.39272,0.2797
valid1512,-2.7304,-1.2716,2.5672,-0.28392,-2.0694,2.7386,0.154,1.6026,-0.67857,0.67441
valid1513,-2.5579,-1.6479,2.5402,-0.52408,-1.9479,3.0531,0.38312,1.7805,-0.85803,0.56101
valid1514,-2.4978,-1.5904,2.4686,-0.41913,-1.9373,2.998,0.13086,1.67,-0.76645,0.52923
valid1515,-2.7029,-1.9165,2.2597,-0.60004,-1.8696,3.0448,0.35959,1.4416,-0.73528,0.51893
valid1516,-2.3732,-1.2305,2.5113,-0.69961,-1.9042,3.0011,0.20378,1.9656,-0.45918,0.45942
valid1517,-2.4461,-1.4737,2.4063,-0.48811,-2.0386,3.0975,0.12458,1.7725,-0.80361,0.53702
valid1518,-2.786,-1.358,2.4248,-0.6731,-1.7672,2.7336,0.25984,1.6762,-0.57787,0.30219
valid1519,-2.6116,-1.455,2.4375,-0.4783,-1.9214,2.9989,0.095854,1.6828,-0.7831,0.47901
valid1520,-2.5323,-1.251,2.6911,-0.69781,-1.7154,3.1198,0.12352,1.907,-0.40229,0.48534
valid1521,-2.7177,-1.0347,2.2384,-0.36242,-2.05,3.0209,0.13704,1.3628,-0.692,0.44486
valid1522,-2.6559,-1.3897,2.5446,-0.50862,-1.9081,3.064,0.22681,1.6115,-0.77852,0.507
valid1523,-2.6506,-1.5616,2.3364,-0.52536,-1.9842,2.857,0.20264,1.7481,-0.69424,0.56557
valid1524,-2.6411,-1.3353,2.4994,-0.61467,-1.8242,3.0176,0.12783,1.7289,-0.7767,0.49079
valid1525,-2.6872,-1.46,2.2348,-0.70646,-1.8026,2.9488,0.27006,1.6263,-0.45257,0.44052
valid1526,-2.7562,-1.3034,2.512,-0.67484,-1.8013,2.9598,0.16431,1.7281,-0.82537,0.48552
valid1527,-2.2945,-1.3649,2.5215,-0.62764,-1.9726,3.1318,0.14414,1.8627,-0.64441,0.45712
valid1528,-2.5725,-1.3396,2.4418,-0.44917,-1.9227,3.1809,0.13503,1.7348,-0.68342,0.55754
valid1529,-2.5486,-1.3404,2.4847,-0.69125,-1.8615,2.8243,0.243,1.869,-0.56842,0.40515
valid1530,-2.6281,-1.5006,2.4694,-0.55484,-1.8948,2.9623,0.33897,1.7374,-0.81898,0.44728
valid1531,-2.5968,-1.4842,2.463,-0.57719,-1.9261,2.9235,0.22852,1.7428,-0.72941,0.48568
valid1532,-2.6158,-1.3479,2.4939,-0.57759,-1.8621,3.0219,0.15205,1.7368,-0.77242,0.4661
valid1533,-2.5366,-1.6212,2.3004,-0.6307,-2.0424,2.9596,0.44708,1.8165,-0.77288,0.48638
valid1534,-2.5542,-1.4416,2.4207,-0.5118,-1.8945,3.0834,0.21273,1.7822,-0.72266,0.48086
valid1535,-2.5307,-1.4592,2.499,-0.70062,-1.9753,2.9202,0.22281,1.7274,-0.80689,0.55511
valid1536,-2.5566,-1.5384,2.3823,-0.55283,-1.8757,3.1279,0.091681,1.788,-0.7806,0.54096
valid1537,-2.4185,-2.0242,2.2431,-0.74983,-1.77,3.1257,0.023588,1.9234,-0.83702,0.34788
valid1538,-2.4851,-1.5122,2.4265,-0.61569,-1.9657,3.0212,0.27179,1.6408,-0.77059,0.47818
valid1539,-2.4892,-1.4706,2.4862,-0.467,-1.8861,3.0971,0.15202,1.9657,-0.88422,0.53586
valid1540,-2.3266,-1.5978,1.9459,-0.64512,-2.0694,3.3731,0.11295,1.5552,-0.48767,0.61984
valid1541,-2.533,-1.7887,2.5112,-0.92474,-1.9196,2.9207,0.14842,1.6509,-0.96781,0.55131
valid1542,-2.6195,-1.5138,2.5009,-0.52898,-1.8974,2.9675,0.30537,1.769,-0.82491,0.43181
valid1543,-2.6733,-1.2694,2.7395,-0.68178,-1.6731,3.0123,0.17046,1.9026,-0.43268,0.53947
valid1544,-2.5504,-1.6872,2.4067,-0.57221,-1.8857,2.9298,0.20029,1.7647,-0.62822,0.42291
valid1545,-2.4338,-1.6994,2.4018,-0.77636,-2.0476,2.9703,0.15402,1.4909,-0.93909,0.52431
valid1546,-2.6848,-1.5392,2.4893,-0.61346,-1.7331,3.1292,0.29899,1.9116,-0.91066,0.47617
valid1547,-2.6832,-1.2858,2.7234,-0.68955,-1.6299,3.0549,0.15248,1.9158,-0.41371,0.50949
valid1548,-2.7543,-1.2402,2.7354,-0.68153,-1.6362,2.9884,0.16847,1.8993,-0.43797,0.56362
valid1549,-2.5639,-1.3416,2.3579,-0.58235,-1.8881,3.2022,-0.010917,1.7378,-0.71508,0.50004
valid1550,-2.4922,-1.6016,2.4825,-0.58215,-1.9282,3.1095,0.23465,1.6342,-0.87029,0.49191
valid1551,-2.9566,-1.3856,2.6988,-0.32555,-1.5764,3.0871,0.2088,1.6418,-0.86367,0.27687
valid1552,-2.5251,-1.205,2.5454,-0.68722,-1.7358,3.167,0.085467,1.8807,-0.56623,0.42279
valid1553,-2.5619,-1.6399,2.5192,-0.95946,-1.9925,2.7979,0.25529,1.4039,-0.9555,0.56915
valid1554,-2.6246,-1.4181,2.4126,-0.56355,-1.8116,3.0354,0.22555,1.7193,-0.65306,0.41969
valid1555,-2.3888,-1.4453,2.4461,-0.5119,-1.975,3.1694,0.11679,1.7907,-0.65143,0.51894
valid1556,-2.5327,-1.4836,2.5264,-0.50257,-1.9339,3.0017,0.20628,1.7087,-0.688,0.46256
valid1557,-2.324,-1.3472,2.5889,-0.75478,-1.8085,3.2024,0.11207,1.9941,-0.44597,0.40867
valid1558,-2.8402,-1.3958,2.4251,-0.6234,-1.6126,3.1584,0.008376,1.3882,-0.5213,0.41579
valid1559,-2.5941,-1.3347,2.4898,-0.31001,-1.9792,2.9495,0.097531,1.6556,-0.68869,0.49922
valid1560,-2.3058,-1.3077,2.5167,-0.60236,-1.9102,3.2531,0.20166,1.9165,-0.68018,0.40838
valid1561,-2.5565,-1.4369,2.5149,-0.63081,-1.8926,3.0281,0.19152,1.7412,-0.73372,0.52778
valid1562,-2.5473,-1.4498,2.4784,-0.7355,-2.0718,2.8291,0.26683,1.3499,-0.92453,0.57706
valid1563,-2.6841,-1.2866,2.4906,-0.33647,-1.9175,3.1227,0.34609,1.6934,-0.73135,0.50472
valid1564,-2.769,-1.2279,2.7198,-0.6822,-1.6073,2.9882,0.21651,1.9291,-0.44792,0.54005
valid1565,-2.4865,-1.377,2.5504,-0.34483,-1.9231,2.8569,0.22307,1.8515,-0.91866,0.23472
valid1566,-2.3413,-1.7209,2.1146,-0.95012,-1.8523,2.9133,0.12741,2.0483,-0.77861,0.26229
valid1567,-2.612,-1.5055,2.5159,-0.46532,-1.8769,3.0472,0.14625,1.7292,-0.74259,0.52674
valid1568,-2.5698,-1.3958,2.4919,-0.59701,-1.8923,3.0275,0.18943,1.7551,-0.72759,0.53267
valid1569,-2.3598,-1.6716,2.2211,-0.44003,-2.0213,2.8649,0.16745,1.7477,-0.57942,0.4695
valid1570,-2.5438,-1.3671,2.6041,-0.66867,-1.8362,3.0444,0.19115,1.8123,-0.59369,0.51779
valid1571,-2.6471,-1.7765,2.012,-0.80638,-1.8306,3.0945,0.017749,1.3722,-0.45657,0.46434
valid1572,-2.5633,-1.7261,2.566,-0.91131,-1.893,2.9514,0.29576,1.3953,-0.9429,0.51843
valid1573,-2.5725,-1.4612,2.4567,-0.81865,-2.0788,2.7004,0.12897,1.6781,-0.92036,0.62493
valid1574,-2.6715,-1.3014,2.6359,-0.44902,-1.6747,3.3231,-0.077591,1.722,-0.82795,0.40996
valid1575,-2.5977,-1.5359,2.4498,-0.70148,-1.831,3.0505,0.50577,1.9868,-0.70771,0.54344
valid1576,-2.5436,-1.3907,2.5018,-0.68954,-2.0268,2.8459,0.15417,1.7202,-0.87305,0.60734
valid1577,-2.4083,-1.4389,2.3893,-0.61072,-1.87,3.0869,0.19275,1.8323,-0.70304,0.3508
valid1578,-2.5089,-1.4486,2.5019,-0.59647,-1.9189,3.0479,0.17852,1.7784,-0.71845,0.52458
valid1579,-2.4864,-1.235,2.1934,-0.60684,-2.0757,3.0237,0.41053,1.7975,-0.6939,0.55419
valid1580,-2.4635,-1.4654,2.6154,-0.30347,-2.0082,3.0551,0.14546,1.8748,-1.0841,0.52411
valid1581,-2.4644,-1.2749,2.5571,-0.73432,-1.8465,3.0214,0.26238,1.8966,-0.51371,0.474
valid1582,-2.5083,-1.4543,2.4748,-0.5994,-1.9352,3.0099,0.22537,1.796,-0.6991,0.50373
valid1583,-2.2355,-1.4211,2.4485,-0.34645,-2.1743,3.1075,-0.098203,1.9041,-0.88828,0.52406
valid1584,-2.6268,-1.6004,2.3836,-0.68773,-1.9234,2.9613,0.22189,1.5717,-0.76308,0.41577
valid1585,-2.5843,-1.4478,2.4796,-0.58214,-1.8872,3.0158,0.19936,1.7272,-0.71424,0.49297
valid1586,-2.389,-1.3716,2.598,-0.32309,-1.9797,2.958,0.28953,1.887,-0.94038,0.24765
valid1587,-2.5313,-1.6434,2.5765,-0.61442,-1.8997,3.0701,0.26653,1.4585,-0.87902,0.48836
valid1588,-2.5066,-1.4069,2.5545,-0.40826,-2.165,2.703,0.064708,1.6594,-0.89182,0.67125
valid1589,-2.6959,-1.3716,2.5573,-0.53607,-1.815,3.0759,0.1097,1.679,-0.79524,0.5241
valid1590,-2.6032,-1.4622,2.4671,-0.51562,-1.9294,2.9576,0.22739,1.7645,-0.8201,0.48536
valid1591,-2.434,-1.0541,2.6741,-0.67336,-1.7964,3.12,0.086083,1.9382,-0.44917,0.46828
valid1592,-2.6135,-1.625,2.4474,-0.83219,-1.9543,2.8567,0.10348,1.681,-0.82023,0.56615
valid1593,-2.7204,-1.1468,2.7245,-0.6106,-1.61,3.0816,0.2516,2.0663,-0.53984,0.53849
valid1594,-2.7295,-1.6384,2.4194,-0.78879,-1.8673,2.8963,0.4354,1.3998,-0.68561,0.40059
valid1595,-2.4881,-1.1429,2.3975,-0.2723,-2.1102,3.0713,0.42237,1.7139,-0.83048,0.3932
valid1596,-2.7306,-1.3213,2.7017,-0.2025,-1.6819,3.3739,0.18904,1.5594,-0.73513,0.26128
valid1597,-2.5027,-1.6073,2.5234,-0.9073,-2.0213,2.8577,0.26435,1.3857,-0.95761,0.58184
valid1598,-2.6089,-1.5789,2.6345,-0.41061,-1.8831,3.0081,0.0062458,1.6352,-0.83305,0.54506
valid1599,-2.4129,-1.5361,2.4721,-0.60241,-1.9827,2.6534,0.074364,1.4986,-0.5401,0.13326
valid1600,-2.7905,-1.3191,2.8221,-0.47842,-1.5858,3.2509,0.26146,1.9068,-0.59145,0.54657
valid1601,-2.5589,-1.4338,2.489,-0.59299,-1.9004,3.0407,0.18721,1.7528,-0.73928,0.52538
valid1602,-2.7328,-1.5836,2.3296,-0.74531,-1.8804,2.9859,0.30891,1.4111,-0.63801,0.5494
valid1603,-2.2738,-1.4063,2.4651,-0.63259,-1.966,3.1917,0.079516,1.8613,-0.63389,0.43671
valid1604,-2.4996,-1.4675,2.3489,-0.45412,-1.9635,3.2183,0.066462,1.7457,-0.79488,0.59546
valid1605,-2.8939,-1.4131,2.6525,-0.38762,-1.7101,2.8447,0.21007,1.7386,-0.78294,0.38215
valid1606,-2.463,-1.3995,2.5024,-0.60798,-1.9024,3.0976,0.15226,1.8245,-0.68871,0.48789
valid1607,-2.6096,-1.3679,2.4157,-0.58929,-1.8757,2.9688,0.24829,1.7046,-0.67858,0.4074
valid1608,-2.5353,-1.6116,2.3528,-0.79727,-2.0031,2.7779,0.20397,1.3332,-0.68286,0.45373
valid1609,-2.5278,-1.2645,2.6365,-0.27178,-1.8819,3.3489,0.57859,2.0869,-1.0254,0.60336
valid1610,-2.66,-1.2477,2.4842,-0.15246,-2.0306,3.1545,0.26941,1.5947,-0.80985,0.5243
valid1611,-2.6274,-1.3457,2.5323,-0.67351,-2.0321,2.7999,0.26936,1.4694,-0.87907,0.5837
valid1612,-2.8181,-1.3249,2.3193,-0.66938,-1.6981,2.8012,0.19161,1.5453,-0.44956,0.21871
valid1613,-2.5053,-1.4486,2.3472,-0.61198,-1.8664,3.1468,0.18696,1.6967,-0.56415,0.49632
valid1614,-2.227,-1.3628,2.5111,-0.58958,-2.0367,3.1088,0.036413,1.7953,-0.5912,0.39323
valid1615,-2.9645,-0.82456,2.6671,-0.41179,-1.7309,3.0084,-0.040564,1.675,-0.76035,0.52593
valid1616,-2.6443,-1.5711,2.3585,-0.59078,-1.8163,3.1658,0.23166,1.782,-0.74379,0.53075
valid1617,-2.2692,-1.2988,2.6053,-0.58662,-1.9443,3.1921,0.082094,1.8933,-0.55033,0.44695
valid1618,-2.5566,-1.4362,2.5159,-0.62985,-1.8926,3.0292,0.19217,1.741,-0.73362,0.52837
valid1619,-2.6068,-1.2689,1.9696,-0.78532,-1.9518,2.7073,0.26513,1.5965,-0.36133,0.32747
valid1620,-2.618,-1.4728,2.4575,-0.63341,-1.8402,3.1426,0.153,1.8251,-0.79666,0.59179
valid1621,-2.6022,-1.3638,2.3938,-0.48648,-1.8571,3.1313,0.051313,1.7038,-0.59924,0.54155
valid1622,-2.585,-1.5209,2.5166,-0.60683,-1.8756,3.0369,0.22362,1.7005,-0.78874,0.49777
valid1623,-2.4922,-1.4439,2.3677,-0.5721,-1.9472,2.9838,0.20652,1.766,-0.69019,0.45755
valid1624,-2.5312,-1.4623,2.3648,-0.5218,-1.9492,3.0342,0.22788,1.7689,-0.74506,0.45174
valid1625,-2.4407,-1.5706,2.3831,-0.75585,-1.8473,3.1231,0.25497,1.8197,-0.54943,0.46083
valid1626,-2.5931,-1.4774,2.4822,-0.75281,-2.03,2.8018,0.17254,1.7092,-0.93475,0.61122
valid1627,-2.4912,-1.4019,2.5336,-0.60844,-1.9115,3.0607,0.18712,1.781,-0.68998,0.51555
valid1628,-2.6441,-1.4212,2.369,-0.26528,-1.9316,3.0718,0.18998,1.5939,-0.55006,0.48144
valid1629,-2.3641,-1.2401,2.1438,-0.60177,-2.1021,3.1325,0.19947,1.8635,-0.83789,0.49355
valid1630,-2.5738,-1.3297,2.4728,-0.38401,-2.1097,2.7342,0.11011,1.5251,-0.77717,0.5716
valid1631,-2.4736,-1.4878,2.4162,-0.51436,-2.1426,2.8389,0.21526,1.6842,-0.72252,0.60542
valid1632,-2.5554,-1.5295,2.5209,-0.61792,-1.8784,3.1293,0.25476,1.4142,-0.84948,0.4289
valid1633,-2.7063,-1.2406,2.7315,-0.69909,-1.6381,3.0083,0.17203,1.9041,-0.41332,0.52928
valid1634,-2.4572,-1.5186,2.4297,-0.5724,-1.9266,3.02,0.25279,1.981,-0.99987,0.39066
valid1635,-2.6206,-0.92737,2.5059,-0.22401,-1.8997,3.1564,-0.0010594,1.7466,-0.65956,0.41853
valid1636,-2.4786,-1.4897,2.4792,-0.73012,-2.0938,2.863,0.25247,1.3798,-0.97487,0.5766
valid1637,-2.5745,-1.2301,2.733,-0.56873,-1.777,3.0891,0.13137,1.8427,-0.48432,0.52707
valid1638,-2.4988,-1.3601,2.5208,-0.3305,-2.0977,2.8559,0.098292,1.698,-0.82655,0.6083
valid1639,-2.5139,-1.4081,2.7302,-0.64464,-1.7827,3.1135,0.11517,1.8849,-0.55575,0.52546
valid1640,-2.3832,-1.4955,2.2598,-0.53045,-2.0392,3.3098,0.098524,1.79,-0.8043,0.62256
valid1641,-2.4202,-1.4477,2.3858,-0.50257,-1.9451,3.2099,0.093821,1.7863,-0.7022,0.54594
valid1642,-2.5456,-1.4726,2.493,-0.76055,-2.0604,2.8298,0.27145,1.36,-0.92746,0.57569
valid1643,-2.5279,-1.5108,2.4268,-0.72519,-2.0521,2.843,0.2754,1.7469,-0.90011,0.55083
valid1644,-2.4088,-1.4688,2.5713,-0.7932,-1.7325,3.2098,0.079725,1.9839,-0.50156,0.42122
valid1645,-2.4222,-1.6038,2.2511,-0.38874,-2.0164,3.0226,0.29512,1.8184,-0.62044,0.42553
valid1646,-2.5075,-1.4798,2.552,-0.72406,-1.9694,2.928,0.23967,1.6753,-0.88744,0.57185
valid1647,-2.5942,-1.5602,2.3407,-0.57531,-2.0089,2.9665,0.33815,1.7824,-0.83102,0.50901
valid1648,-2.5272,-1.5437,2.3745,-0.58475,-1.9345,3.1037,0.19183,1.7643,-0.79636,0.5073
valid1649,-2.5517,-1.5215,2.5137,-0.70384,-1.9333,2.951,0.21111,1.6823,-0.86369,0.53889
valid1650,-2.5116,-1.4099,2.2911,-0.54425,-1.9368,2.9679,0.20754,1.7912,-0.64399,0.43542
valid1651,-2.573,-1.4854,2.4516,-0.55621,-1.8864,3.0367,0.18539,1.7169,-0.7012,0.4865
valid1652,-2.5775,-1.4074,2.5467,-0.64954,-1.8448,3.0214,0.21284,1.7919,-0.62725,0.50916
valid1653,-2.4793,-1.3557,2.4897,-0.42107,-2.0968,2.9454,0.14006,1.6551,-0.84281,0.62831
valid1654,-2.5061,-1.3992,2.3297,-0.58098,-1.9076,3.0621,0.24842,1.8019,-0.68278,0.41094
valid1655,-2.336,-1.2192,2.6888,-0.67496,-1.839,3.1665,0.094093,1.9603,-0.42351,0.45096
valid1656,-2.6417,-1.521,2.5873,-0.78785,-1.8853,2.9064,0.2067,1.6862,-0.83575,0.55638
valid1657,-2.4957,-1.4537,2.3871,-0.45047,-1.9789,3.1418,0.22922,1.8808,-0.77437,0.67466
valid1658,-2.3205,-1.2808,2.5921,-0.68762,-1.9105,3.031,0.22336,1.9871,-0.54179,0.36015
valid1659,-2.5812,-1.4694,2.417,-0.57298,-1.9066,3.0224,0.17342,1.7378,-0.72184,0.49249
valid1660,-2.61,-1.2552,2.4311,-0.35067,-1.9274,3.1274,0.22086,1.6276,-0.59655,0.49939
valid1661,-2.6174,-1.9449,2.2837,-0.87751,-1.6452,3.1104,0.096248,1.8645,-0.81602,0.39898
