SampleID,Kendall tau,Kendall tau p
train9127,0.0259164122,0.2309611684
train6575,0.0091974647,0.4275264221
train7565,0.0669474455,3.7180451501293153e-09
train2805,0.0137214736,0.5861907411
train7096,-0.1768446249,2.5787967439341422e-35
train9574,-0.0577866226,0.043686644
train4022,-0.0548177157,3.4790836305677241e-05
train5493,-0.0096084555,0.5820272207
train13565,0.3729152669,5.044884447861978e-103
train10851,0.1876316782,1.4962450031673534e-93
train932,-0.1203533183,1.7332364404485096e-34
train15512,-0.0139177062,0.3119876627
train10796,-0.1743398856,1.319677027003944e-12
train2720,-0.0474794601,1.0413430049091991e-05
train14743,-0.0064053402,0.7572988025
train13457,0.0977696795,7.1564452723711653e-07
train11745,0.4384025219,6.4676718916830141e-57
train5757,0.1958710347,5.1831431696832813e-124
train3201,-0.0096059858,0.6022134528
train15868,-0.011058808,0.6516983017
train1621,0.0555882635,7.3578948652765787e-11
train633,-0.2683689058,9.2066547949141935e-231
train8088,-0.0116235933,0.5277673053
train2896,0.0628860554,0.0141478973
train5627,-0.1410990358,3.8771471457692794e-10
train10391,0.3388391403,1.720945443799311e-266
train3548,0.1919394591,3.4605756103317922e-31
train4176,0.2667089615,5.6448414728764352e-47
train1631,0.0949416341,3.6575173090855176e-12
train6838,-0.4113002371,0
train367,-0.0093396607,0.3928159436
train15056,-0.0698913624,0.0065936025
train12868,-0.1928586149,1.2496956000989598e-105
train3384,0.0415431587,0.0163168187
train1992,-0.0216742821,0.3151643404
train2973,0.0650982362,2.6284369535825971e-12
train15447,0.0077953991,0.7034916373
train348,0.0348363562,9.1556697792321757e-05
train586,0.0119898902,0.3921904023
train15763,0.0271766065,0.2721973993
train5951,-0.37605165,1.1224615297320037e-264
train6290,0.1281443303,8.8314108678199546e-06
train9261,-0.1130664478,9.615110225510758e-33
train9750,-0.109168282,6.2158907316225914e-46
train10212,-0.2238766917,9.0427456936011368e-70
train430,0.0076190244,0.3607370698
train10946,-0.1991666048,9.314264938500011e-68
train8593,-0.1069683745,1.3872989844138715e-07
train14638,0.0148041384,0.2689315215
train9232,0.2717026139,6.0032773633401784e-165
train728,-0.6349397628,0
train11225,-0.2272871402,1.4255324115924256e-48
train2355,-0.1954032141,8.8984903066292374e-25
train1619,-0.0461655111,6.9741827792985558e-06
train13129,-0.2190869838,2.579473192994483e-39
train5352,0.0143234303,0.3700677337
train12788,-0.6209138014,1.8328714837259299e-205
train3549,-0.7050708074,0
train1886,-0.4997023514,1.2712754222645042e-258
train11775,-0.0256748336,0.1658562437
train3913,-0.2753130862,3.5953497197196052e-62
train13605,0.0221609094,0.1596664984
train10145,0.544598043,9.5470216795318592e-191
train7832,-0.1072285595,1.0303986035402694e-09
train9867,-0.0390333313,0.1199044872
train1327,-0.0004038221,0.9790384193
train12775,-0.0998999116,0.0002878687
train14767,0.018157881,0.3401469418
train16045,-0.4997300884,3.953399590152146e-44
train10634,-0.1937055637,2.639303847871331e-137
train7258,0.2235689326,6.0686018822286174e-86
train9338,-0.3613983062,0
train15300,0.2883248903,6.2978896870871869e-310
train9502,-0.4584548705,0
train14420,0.1155145256,5.795928321373912e-11
train13687,-0.3902672296,1.123233872410636e-94
train13078,-0.0175813998,0.5563764188
train4442,-0.0138026219,0.1466634247
train11366,0.0075266408,0.7946432099
train6307,-0.0171502313,0.3988587614
train8713,-0.2483486944,1.4315175148095108e-137
train14879,-0.078080763,0.0011932313
train14478,0.0668219401,1.5049019597529016e-07
train13581,-0.1195354886,1.4933729704162877e-15
train14886,0.0038751027,0.7208310415
train14136,-0.0011193541,0.887559502
train12215,-0.0784050306,0.0001013676
train1449,-0.0817000788,1.8622601000571435e-15
train7685,0.1132520757,6.510603831982032e-12
train10590,-0.0211270623,0.3678312835
train9883,-0.2000660218,9.4577724321985437e-44
train3012,-0.0026980885,0.9080459031
train3055,0.0067387081,0.7758454163
train4684,-0.0071594369,0.5705116313
train9286,0.0077710956,0.6118041386
train6210,-0.352196758,2.1134443038441909e-90
train9620,0.0080983399,0.6771843791
train7180,0.0069991113,0.3840771672
train9482,-0.0012639695,0.8677515986
train9734,-0.0088561657,0.4855180541
train15554,-0.0850095721,4.6052487542433629e-07
train8720,0.5057887996,0
train13145,0.2523370724,1.0469303905298012e-28
train8836,0.0084999676,0.5886039421
train11405,0.0525550455,0.0468867954
train8899,0.3694407468,9.3624788663470593e-104
train1761,-0.0150681843,0.1656790762
train15060,-0.0033454526,0.7967764174
train8201,0.0017579031,0.856266235
train5168,-0.02155109,0.0188986583
train1299,0.0142206949,0.1521088998
train7234,0.6568714612,0
train12971,0.05119055,0.0238831041
train15626,0.8628285133,3.2765782692541914e-222
train3854,-0.5500817672,2.2243222993213649e-230
train9167,-0.0097118359,0.5527624724
train3087,-0.0396804244,0.0287769998
train14062,-0.3743805531,2.7639374097655412e-69
train5254,0.0072780984,0.7932222622
train3941,-0.4538870606,4.6478174224309566e-126
train14018,0.0163306562,0.0338690979
train7976,-0.2284303853,2.0345039381586351e-16
train19,0.0635203731,2.2336670765929348e-06
train10798,0.1372820763,3.546013521287746e-40
train13331,0.0174174304,0.2127637366
train6446,0.0058543054,0.668913095
train11633,0.5293328241,0
train227,0.2259024112,7.5258975474689515e-15
train8870,-0.1444704972,3.3295720559555024e-34
train13015,0.4849796195,2.0462351770130176e-124
train4212,0.0084304625,0.6082993275
train13991,0.0837277508,1.9277446336484851e-16
train7713,-0.1037743326,2.2687765252475762e-09
train15631,0.7537112853,0
train14765,-0.0061366953,0.7220373921
train9880,-0.3685562218,3.330101627840969e-102
train7022,0.0952516221,6.6550363482916478e-16
train1629,0.1022933193,0.0001373139
train7637,0.1447499231,4.4941184966612277e-24
train11065,-0.0331101404,0.0029087317
train14541,0.0002992022,0.9778487611
train11808,-0.1845719216,9.5717754496688082e-19
train5018,0.0011557022,0.9622984314
train14598,-0.0424385076,5.0732537113399894e-07
train13111,-0.1268908837,5.6141086524269187e-09
train15904,0.3303112417,1.473188408753042e-168
train14723,0.0155316754,0.0414535089
train4055,-0.1738966898,1.5774677645758953e-115
train10009,0.0039586119,0.7518153715
train12234,0.0426109458,0.0536422388
train4563,0.0051572551,0.7557799058
train8170,0.2044750996,1.0444175960257638e-36
train14702,-0.0119018958,0.6017577703
train9445,0.097023616,5.7525552593975576e-36
train7717,0.3771824127,9.3028060928772732e-112
train4912,-0.1504270931,8.5332313762529018e-11
train12693,-0.0309007355,0.1293818239
train6558,-0.1366328912,1.9609925096020503e-73
train8281,-0.1002024669,2.3303250237087035e-28
train4194,-0.1576336051,3.0933867520769627e-41
train6812,-0.6478898142,0
train12278,0.0080686006,0.4646877364
train13679,0.0128185814,0.3047889141
valid1,0.1756006734,1.5035334622238316e-09
valid2,-0.0296130561,0.0591710788
valid3,0.0062980165,0.8258401361
valid4,0.0633724251,0.237297553
valid5,0.0185711271,0.4050241242
valid6,0.5337876532,3.0672257014680301e-283
valid7,-0.200417328,5.2685008158164394e-12
valid8,0.00273717,0.7811082749
valid9,0.0183048044,0.3364510651
valid10,-0.1613066898,2.5682760248475629e-18
valid11,0.1551384668,9.3101461863602975e-08
valid12,-0.2033055948,2.1479933599663214e-87
valid13,0.0136432117,0.281487918
valid14,-0.0661880351,3.0923704456525632e-12
valid15,0.0803018804,4.5594371233232137e-08
valid16,-0.3127751519,1.9656309001832129e-82
valid17,0.0975681232,3.1331322318160164e-36
valid18,-0.0276433355,0.2337956641
valid19,0.3735781623,7.7401046138206497e-38
valid20,0.1653409618,1.2640334514622302e-08
valid21,-0.324141181,3.2777233163905562e-35
valid22,-0.0283729912,0.071090961
valid23,-0.6205757802,0
valid24,-0.0716143867,5.63059036686086e-07
valid25,0.1474271803,1.9720819143784567e-33
valid26,-0.0040550772,0.6454496511
valid27,-0.0030173077,0.7185343048
valid28,-0.4136803404,7.8678992501861565e-28
valid29,0.0052749785,0.6761276844
valid30,-0.5008801946,4.4460744920773789e-180
valid31,-0.1920400676,9.6878958383113826e-104
valid32,0.0289128768,0.1923652985
valid33,0.1100762298,2.2476612819309105e-29
valid34,0.0922021696,4.3859719724709656e-12
valid35,0.0402271221,0.0811313213
valid36,-0.0813941323,3.284535433651765e-09
valid37,0.226741087,1.4180898113292033e-137
valid38,0.0242231441,0.2656579341
valid39,-0.175644641,3.2670183145786703e-38
valid40,-0.130357703,2.3672517294316651e-07
valid41,0.1277515536,4.5894587528982386e-53
valid42,-0.0057322034,0.5731162552
valid43,-0.0201119832,0.1593966571
valid44,-0.4911712836,0
valid45,0.2248599385,3.7329479159318942e-09
valid46,0.0186902144,0.0471585652
valid47,0.0032875996,0.8872590995
valid48,0.0057640383,0.842738408
valid49,0.0582855583,0.0004306411
valid50,-0.013789512,0.6350577908
valid51,-0.1016287745,1.9122273527803647e-21
valid52,0.4818401525,7.3933129284465883e-114
valid53,-0.1216654765,7.8782611304436401e-06
valid54,-0.0571758996,0.1167354579
valid55,-0.3484067508,3.9236567799402571e-33
valid56,-0.1294726766,1.5665126784622809e-06
valid57,0.0268717762,0.2375914518
valid58,-0.2561466543,6.5072528712392076e-19
valid59,0.0195292724,0.4397854015
valid60,0.1142972733,3.4564887784749761e-11
valid61,0.0030842846,0.7367284736
valid62,-0.3364254448,2.2932953173225543e-148
valid63,-0.040971284,0.0620960371
valid64,0.0823167687,0.0046076743
valid65,-0.0505381555,6.1912083206799271e-07
valid66,-0.3280970216,1.4251597350820474e-29
valid67,-0.1311526381,4.6967893760047396e-10
valid68,-0.0056240996,0.6449458984
valid69,-0.2784981873,3.0381772697096283e-62
valid70,-0.5760054095,0
valid71,-0.03467416,0.1179640578
valid72,-0.4653584242,3.4877786295289047e-86
valid73,0.0355043515,0.2216995493
valid74,0.0069442373,0.7508093523
valid75,-0.0248968008,0.2616336155
valid76,0.0463313069,0.0521879347
valid77,-0.1304915134,4.6320263046542271e-13
valid78,0.3372840264,1.7761178382175237e-29
valid79,0.5427307875,0
valid80,-0.0159861969,0.5733404688
valid81,0.0496751408,5.8395761914350553e-05
valid82,-0.221609778,6.5687707921503547e-144
valid83,-0.312116266,1.4102084525638543e-51
valid84,0.0514901047,1.912382558887907e-05
valid85,0.6519036615,1.3818988200586785e-197
valid86,0.0575344951,1.5122145108960298e-08
valid87,-0.1107260539,8.4362547256593779e-09
valid88,-0.3591507233,2.4015081224227853e-80
valid89,0.0550168683,0.0183671808
valid90,0.1674934536,3.7314016254036575e-55
valid91,0.0423473188,0.0430495499
valid92,-0.1714872055,3.7532093071905244e-08
valid93,-0.5037177105,3.6541305831565433e-208
valid94,0.0057669048,0.7498522545
valid95,0.3752078026,3.358048818330253e-64
valid96,-0.448841221,0
valid97,0.0113231015,0.6096787447
valid98,-0.0061300009,0.744962896
valid99,0.138717186,2.1574689227431365e-06
valid100,-0.2777254097,1.4312282167783748e-153
valid101,0.2989028724,7.8472905998345548e-57
valid102,-0.1175366736,3.686258424121691e-44
valid103,-0.2971537548,2.3491606784119737e-94
valid104,-0.0036389662,0.869459864
valid105,-0.041518885,0.0017347998
valid106,-0.3186140982,1.3409321332977191e-145
valid107,-0.0748270231,0.0002587511
valid108,-0.2821918428,1.9704276026022428e-218
valid109,0.309106656,3.9581965993529402e-136
valid110,-0.0946069294,2.9871266966091083e-09
valid111,-0.0740150821,3.2245053791581459e-23
valid112,0.0178371251,0.0338605945
valid113,-0.0637333603,0.0017605926
valid114,-0.0379471359,0.1525983311
valid115,-0.0828242037,2.0704502895846874e-16
valid116,0.136916086,1.5535606405480392e-14
valid117,-0.0050288918,0.6238069409
valid118,0.5278278098,3.459912675319851e-125
valid119,-0.1106097799,1.7892021644459071e-40
valid120,-0.7421072197,0
valid121,-0.0044307964,0.5802266496
valid122,0.0301582169,0.0099736294
valid123,0.2161292624,1.0149998961358389e-13
valid124,0.077966271,0.0072852777
valid125,0.111314359,4.4973903579994612e-07
valid126,-0.0084079561,0.485640763
valid127,-0.514898455,9.7735158671401532e-113
valid128,-0.5830521106,6.7602129087567362e-103
valid129,-0.0042905981,0.8297281374
valid130,0.0453831694,0.2130985987
valid131,-0.1760594435,6.6368363070784169e-53
valid132,-0.076632578,1.3018141871845883e-06
valid133,0.0273069869,0.1022453847
valid134,0.3247420562,0
valid135,0.6930917709,0
valid136,0.3882378387,1.9991727370892801e-147
valid137,0.0217228389,0.5517925846
valid138,-0.0830685308,5.2000374999855012e-12
valid139,-0.0057020857,0.5998318111
valid140,0.093481806,2.4991621658344023e-05
valid141,0.4720769297,5.9608923106305394e-287
valid142,0.0023648111,0.7787763262
valid143,0.0401886466,0.0423079473
valid144,0.07030408,0.0126146324
valid145,-0.014611349,0.4894577296
valid146,-0.0091165482,0.3770041499
valid147,0.1400861762,1.4240087597957434e-06
valid148,-0.2202518913,1.9758329553584509e-19
valid149,0.5559972868,0
valid150,-0.0068138401,0.5445680398
valid151,-0.0071849955,0.7342065158
valid152,0.4796513109,6.032192854408227e-25
valid153,-0.0840802807,1.2480082485025847e-06
valid154,-0.0768256412,0.0005758578
valid155,0.031557776,0.0002266906
valid156,0.2974578374,1.0301831118388565e-119
valid157,-0.5242592447,2.9028356650389488e-219
valid158,0.1641170198,1.3403480506476313e-18
valid159,-0.1290845016,8.8734262086528428e-06
valid160,-0.1457004239,2.2118995403573894e-13
valid161,0.0074916235,0.7561735065
valid162,0.4578177583,7.3748894708301321e-130
valid163,0.1373464782,2.2322810165125057e-09
valid164,-0.0131136425,0.374360443
valid165,-0.7272002513,8.4587067622574747e-214
valid166,0.0731787979,1.1638028519483097e-07
valid167,0.3010959085,2.9434333946332611e-19
valid168,0.1491508937,7.1690333785838285e-06
valid169,0.0295605557,0.1707131814
valid170,0.2486798984,4.1239988983560505e-23
valid171,0.7190562089,4.6609696922387507e-251
valid172,-0.0596464445,0.0400758679
valid173,-0.0643591524,0.0187779865
valid174,-0.1846175275,2.1160281925188984e-119
valid175,0.049322009,0.002001103
valid176,0.0839272084,0.00386858
valid177,0.4950913638,2.2339983022602933e-110
valid178,-0.003393,0.706032392
valid179,-0.0073568166,0.3508121679
valid180,0.0254508378,0.0226899728
valid181,-0.2761846563,8.8577611577366988e-67
valid182,0.2776765173,1.2083931823759968e-21
valid183,0.5689063616,5.1999819412016338e-86
valid184,-0.1494859642,7.2969671424404078e-52
valid185,-0.5848127516,0
valid186,0.0088030611,0.4943580192
valid187,0.7845680876,0
valid188,-0.0538693456,7.0490436972698312e-05
valid189,-0.0271343531,0.0480816059
valid190,0.0482452974,3.7143338189385589e-07
valid191,0.0066024725,0.5885386466
valid192,0.0528264211,0.0019485697
valid193,0.0725755942,0.0026120404
valid194,0.0347715514,0.180754412
valid195,0.2246897097,1.8533787113978696e-63
valid196,-0.0239643995,0.3823793908
valid197,0.1339303487,0.0035569293
valid198,-0.0188830254,0.4143440697
valid199,0.1141000287,2.682305276134549e-07
valid200,0.0343842261,0.1210685462
valid201,0.0904933534,1.3228311460802801e-20
valid202,0.5168253198,0
valid203,0.4242773097,1.7494815804446504e-57
valid204,-0.3999196797,1.1037898589479728e-72
valid205,-0.2330633503,3.4131662889106589e-16
valid206,0.4295875677,3.3651096753107681e-209
valid207,0.1719544952,5.5699381471826264e-13
valid208,-0.13549028,1.6606463090430173e-10
valid209,0.5131422517,0
valid210,-0.0305888036,0.2045618733
valid211,-0.0048870237,0.6905443564
valid212,0.2702814651,7.3321353958694672e-32
valid213,-0.0409207908,0.0650342721
valid214,0.3403912305,5.6267369440147587e-50
valid215,-0.0029895132,0.9111297544
valid216,-0.3605581329,2.8159810707955607e-34
valid217,-0.0325804408,0.0305163594
valid218,-0.1364994523,8.7380639719365479e-44
valid219,-0.0534280285,1.2416855230752232e-07
valid220,0.2288753944,7.4328845795746477e-97
valid221,0.0504404511,0.0001332869
valid222,-0.1836556875,7.8240435367063867e-111
valid223,0.2898450366,2.1478093957673171e-77
valid224,-0.0158378973,0.3220441932
valid225,-0.4181226875,1.4907653284545451e-89
valid226,-0.4182297984,0
valid227,0.25552632,9.8464716127995045e-20
valid228,0.3996024416,3.6907449293808233e-254
valid229,-0.0090180404,0.2986868752
valid230,0.1020528489,1.9786283531276198e-07
valid231,-0.686476859,5.6729086425756801e-93
valid232,0.0519922306,0.0116789214
valid233,-0.0306308792,0.1222163758
valid234,0.0314716426,0.1869321355
valid235,0.0415585149,0.0044829056
valid236,-0.4186236421,4.2382455501172362e-30
valid237,-0.1327269485,4.9165385670446913e-06
valid238,-0.3384417005,2.2414006869568227e-153
valid239,-0.00514177,0.5600772645
valid240,0.0459607345,2.0373125074544621e-06
valid241,0.2505782061,4.61375404391458e-150
valid242,0.243751529,5.9021077980995026e-27
valid243,-0.1750904402,9.3635651986492254e-20
valid244,-0.3604259191,7.1588020555914638e-43
valid245,-0.1554302988,5.8600463332064571e-81
valid246,0.0056605965,0.7183322125
valid247,-0.249051163,1.0238340811235545e-57
valid248,0.1811060497,7.1940374135435922e-12
valid249,-0.2526031962,4.2029047736715218e-12
valid250,-0.0365004304,3.8314335289750309e-05
valid251,-0.0006211118,0.9336816797
valid252,-0.0144164961,0.4063268394
valid253,-0.0426243776,0.1423529471
valid254,0.0091918048,0.3831129876
valid255,0.0187977573,0.0297618264
valid256,-0.0056178551,0.4984015448
valid257,-0.1331405479,1.9006152227429222e-70
valid258,0.014216248,0.2047521098
valid259,-0.1135494543,1.3294340055803544e-40
valid260,0.0162674527,0.4650146442
valid261,-0.505902613,2.2827342551771502e-96
valid262,-0.3596897996,6.750208935328684e-51
valid263,0.049367702,0.0030057063
valid264,0.1737233428,2.5345917017101526e-33
valid265,0.609871842,0
valid266,0.0098508043,0.2994802022
valid267,-0.0040034375,0.7312394773
valid268,0.2460434375,2.4846898201800379e-17
valid269,-0.5865961521,0
valid270,-0.6472726581,5.2186226876981906e-253
valid271,-0.0061477,0.6865882399
valid272,0.2985810152,2.4054556649999688e-46
valid273,-0.4863548306,0
valid274,0.3851085255,1.9400741618419975e-135
valid275,0.1147334392,1.5501573064004859e-27
valid276,0.6377363806,0
valid277,-0.0026887508,0.857556393
valid278,-0.0695553023,4.0147040632037387e-10
valid279,-0.1970729045,1.1366439268721457e-35
valid280,0.2524286812,7.9764769365078338e-176
valid281,-0.0704826918,8.1586367971532584e-13
valid282,-0.0142256969,0.1106377963
valid283,-0.5790895907,5.7539510524352099e-303
valid284,-0.1037074602,5.4921706094391321e-07
valid285,-0.0029126815,0.7014471368
valid286,0.0018743184,0.9115950425
valid287,0.0090680479,0.5703950956
valid288,-0.0965140397,0.0008839893
valid289,0.0571059653,0.0493534437
valid290,0.1476577394,8.6136448929744997e-69
valid291,0.2233066571,6.4607488876722113e-105
valid292,0.0125775476,0.6635942375
valid293,0.4855663351,1.12315930400859e-70
valid294,-0.0615131133,2.3225902657566514e-14
valid295,0.482297105,0
valid296,0.5553730558,1.8721715656567431e-201
valid297,-0.0638862896,1.5751595232834607e-12
valid298,-0.010414503,0.4822307167
valid299,-0.0057283901,0.8436984271
valid300,0.0244286073,0.2566028675
valid301,0.0450004342,0.0673405458
valid302,0.7572729658,1.1965942666875274e-270
valid303,0.4428118835,6.2662393199788969e-73
valid304,0.0710513339,5.1385729222431534e-05
valid305,0.2618246307,6.7720129849343438e-27
valid306,-0.1436306209,8.6908510148858038e-54
valid307,-0.5204367604,0
valid308,0.3752155422,4.1098707757446647e-213
valid309,-0.4540087381,9.6836292619152677e-212
valid310,-0.0014233479,0.9479891689
valid311,-0.1036832832,1.9525017450176837e-22
valid312,-0.7551402043,0
valid313,0.4916833642,4.3765624104807242e-112
valid314,-0.1834304497,4.4464996816797925e-21
valid315,0.011949829,0.7991327889
valid316,0.2041085165,5.0524461368870816e-23
valid317,-0.690010474,0
valid318,-0.2213844155,4.3079163860994675e-70
valid319,-0.5199375675,0
valid320,-0.0063099924,0.5944194636
valid321,0.0267195644,0.2702997505
valid322,-0.3213212844,6.1104448111926093e-157
valid323,0.6987351928,0
valid324,-0.0427515777,0.0824244946
valid325,-0.023350716,0.0469462087
valid326,0.0463670372,0.0001017249
valid327,-0.1941401728,4.6972964758841074e-10
valid328,-0.0103730047,0.2677878141
valid329,0.221730778,3.5521128470007731e-05
valid330,-0.0023049275,0.8288498694
valid331,-0.3601644177,9.5104357930662259e-43
valid332,-0.4686283495,1.5297609873859701e-68
valid333,-0.023539389,0.3389253165
valid334,0.7776671874,2.6716757809331554e-230
valid335,-0.1794304887,1.8727641061183926e-39
valid336,-0.279967065,1.297886790855176e-41
valid337,-0.0878861968,7.4143396492259094e-05
valid338,-0.0112158815,0.5560522784
valid339,0.025214491,0.3684277812
valid340,-0.0647202072,8.5252832191367106e-07
valid341,-0.6223023326,1.9893414086451567e-115
valid342,0.6507520078,2.0005238807785149e-282
valid343,-0.0497673026,0.0350171132
valid344,0.1109002274,5.98792168802652e-39
valid345,0.2841912,1.4019932719895002e-38
valid346,-0.0228246629,0.0909672568
valid347,0.269277043,1.2232480419034544e-27
valid348,-0.1096947889,1.770166310387006e-18
valid349,0.0483078457,2.8095579784831894e-08
valid350,-0.1881692432,9.3823805811367554e-11
valid351,-0.1517724021,1.7524847724720375e-07
valid352,-0.1188868038,8.3071414360313823e-08
valid353,0.0027639226,0.7159810118
valid354,-0.0228375587,0.0095524388
valid355,0.1084272345,9.9876933839536143e-12
valid356,0.1011158424,5.1379149284896421e-06
valid357,0.0495404427,3.2608535722709115e-11
valid358,0.1691006451,2.4526447867482336e-14
valid359,0.0199071677,0.0352707489
valid360,-0.6242271287,7.265142117519301e-308
valid361,0.3744124406,2.2498821805756521e-41
valid362,-0.0173793297,0.1719542212
valid363,0.010030326,0.6235069603
valid364,-0.1880773062,2.0906004848723625e-84
valid365,0.0020201799,0.9274249147
valid366,0.0005865916,0.9788999766
valid367,0.5728427751,1.4550323195122958e-217
valid368,0.1050340882,0.0040108505
valid369,0.2176780345,9.7431428935590948e-23
valid370,0.0905342888,3.4350901599491864e-05
valid371,0.0195822454,0.5003115059
valid372,0.4731348702,4.775009866272131e-52
valid373,-0.203234653,4.8541902746213254e-102
valid374,0.2682596449,3.1889830315433853e-28
valid375,0.3891078344,2.0102050443040931e-52
valid376,0.0093459298,0.419193059
valid377,0.1846260924,1.1597377675705447e-10
valid378,0.0086558368,0.6610386462
valid379,0.0230227039,0.1695070444
valid380,0.4473876885,0
valid381,-0.0573620543,1.0792053415174913e-09
valid382,0.0124122193,0.3127668609
valid383,-0.0198048558,0.3435626964
valid384,-0.0214274701,0.3499991233
valid385,0.304406871,4.5197498573868129e-31
valid386,0.4204516238,0
valid387,-0.0885590337,8.1016104749381527e-06
valid388,0.021587382,0.1057494894
valid389,-0.037989336,9.2872136647308297e-05
valid390,-0.0040979801,0.5857385635
valid391,-0.0128439917,0.4917485535
valid392,-0.0594974251,0.0008238516
valid393,-0.04151552,0.0017399656
valid394,0.0079381097,0.4333459274
valid395,0.0738671148,1.1919686716237428e-07
valid396,-0.2847145436,1.1306985645249326e-22
valid397,-0.0223908577,0.0402034313
valid398,-0.1335732679,3.9540171925730953e-20
valid399,-0.1602396452,6.7873144229600477e-64
valid400,0.0108616731,0.2676762358
valid401,-0.0602444018,0.0381213907
valid402,-0.3127326218,0
valid403,-0.0237998421,0.2285724348
valid404,0.0030190672,0.8169850403
valid405,0.1954980081,1.9326052138769719e-25
valid406,0.2645595238,8.4207922903553458e-33
valid407,0.4312467829,2.7889023758543879e-75
valid408,0.0476980913,0.0935052912
valid409,0.0794486523,5.3476766066276527e-16
valid410,0.110087046,1.5128453822987539e-19
valid411,0.4274225608,1.1365480054754089e-263
valid412,-0.0002205043,0.9897945883
valid413,-0.0504437792,0.2900167877
valid414,0.0927981968,0.0011022846
valid415,-0.6697369432,3.1011516704987564e-136
valid416,-0.0034023115,0.7980970332
valid417,-0.5948821115,7.5960370558684863e-227
valid418,-0.6950394185,0
valid419,-0.108657874,2.0015565429834444e-06
valid420,0.1005752375,5.6709668011459508e-17
valid421,0.0205680918,0.3412584185
valid422,0.1436146102,8.145575445209292e-05
valid423,0.0111741237,0.5385230847
valid424,0.0190648586,0.373233975
valid425,0.4955276518,3.8772850035643416e-77
valid426,-0.0647915164,0.1676715069
valid427,-0.027586939,0.0369302482
valid428,-0.0282467254,0.053686987
valid429,0.0219000712,0.0425521861
valid430,-0.0014326457,0.8690412165
valid431,0.3617370055,8.3967243447199491e-60
valid432,0.026829741,0.1701965914
valid433,-0.0328637889,0.2341374786
valid434,0.0122062918,0.223895461
valid435,0.0257628533,0.0401723534
valid436,0.0456812224,7.4409018586401042e-07
valid437,-0.0630083296,0.0005044132
valid438,-0.3330040392,6.4812595000338299e-20
valid439,0.0844656039,0.0006716843
valid440,0.1662341998,1.5337459633846705e-21
valid441,0.0085900559,0.2595777661
valid442,0.3149986416,1.4346960486680732e-64
valid443,0.6808521403,0
valid444,-0.1020458988,5.7586999474554375e-38
valid445,-0.1657754633,1.5610286059887804e-61
valid446,-0.0021882326,0.795969316
valid447,-0.2851200855,3.3518971965839351e-62
valid448,-0.0065293677,0.5528258362
valid449,-0.2508116785,3.1957320006951882e-212
valid450,-0.0261895508,0.3701110718
valid451,0.7458472796,0
valid452,0.518590631,0
valid453,0.015865599,0.5850131821
valid454,-0.0028573338,0.8185648262
valid455,-0.0044135312,0.8366018392
valid456,0.0248425179,0.128435465
valid457,0.2243720592,2.7044193824857213e-68
valid458,0.0699635513,0.0004153409
valid459,0.161430467,2.75613101421307e-08
valid460,-0.0870057154,4.2227132524579319e-13
valid461,-0.0117420878,0.6861024509
valid462,-0.0824548749,0.000216336
valid463,-0.0836858588,0.0039720028
valid464,0.0990844126,0.003156134
valid465,0.2288180947,2.0521689498639457e-181
valid466,0.0166761079,0.3497314795
valid467,-0.0375548449,0.114838893
valid468,-0.0202568314,0.3056693515
valid469,0.5369443154,3.052736619126669e-102
valid470,-0.2470349913,4.4310140098630384e-39
valid471,-0.0153023864,0.2944176349
valid472,-0.0018968912,0.9445504631
valid473,-0.1031633901,5.289511233734869e-11
valid474,0.1186500323,2.6206247473453676e-31
valid475,0.0829935495,8.939858724469564e-26
valid476,0.1898933978,2.7069620211150094e-23
valid477,0.047819826,0.0305234267
valid478,-0.0279676133,0.0515055231
valid479,0.0568212978,0.018905944
valid480,-0.0141897037,0.1003293942
valid481,-0.2876739047,3.2530313729797191e-84
valid482,0.0266343647,0.0055156341
valid483,-0.1940040685,7.6795876299157094e-13
valid484,0.0362821801,0.4352432401
valid485,0.3100887456,1.3627663722012733e-26
valid486,0.1492306266,2.8011578607130536e-07
valid487,0.2298640662,2.5395390274539329e-15
valid488,-0.1003735345,6.7724912351441723e-31
valid489,0.0029309016,0.8982790505
valid490,-0.6265520056,0
valid491,0.6652004664,2.0310291658441905e-46
valid492,-0.1818291863,1.636093659655e-78
valid493,-0.0177146876,0.1155034438
valid494,0.0425313948,0.0629629714
valid495,-0.0965641219,3.8214771662257001e-10
valid496,-0.0863273484,1.2011963530185908e-11
valid497,0.0056353689,0.800737605
valid498,0.0741339726,0.0014077532
valid499,0.5636167229,1.0451838705726077e-301
valid500,-0.6596782946,0
valid501,0.0256095644,0.1371353512
valid502,-0.5755032262,0
valid503,0.698057345,0
valid504,-0.2018957929,6.9083194298261407e-28
valid505,0.1478708425,1.2322225090618822e-07
valid506,0.4026275987,5.2019489610491114e-73
valid507,-0.0092291089,0.2416821325
valid508,-0.0347131316,0.2321697038
valid509,0.5553521498,0
valid510,0.2010430755,8.8457040703606474e-78
valid511,0.0492130318,0.0003541837
valid512,0.0621158474,0.0123236612
valid513,0.3760937602,1.6377453652232853e-295
valid514,0.2034512132,5.5833365669143338e-19
valid515,0.0428963918,0.0275749771
valid516,-0.0080946711,0.4717004567
valid517,0.1745448011,2.3373050182555414e-66
valid518,-0.1173285585,5.383491654941596e-05
valid519,0.0002382477,0.9753486803
