SampleID,Moment 5 A,Moment 5 B,Moment 5 diff,Moment 5 ratio
valid1360,274.7746928159,-0.4758343258,275.2505271417,-577.4587453928
valid1361,1.3448590169,20.4334946269,-19.08863561,0.0658163981
valid1362,-0.1650729617,3.3487806323,-3.5138535939,-0.0492934533
valid1363,-155.3250074559,-4.9493310241,-150.3756764318,31.3830306967
valid1364,-2.4210423464,-5.7437211938,3.3226788474,0.4215111188
valid1365,0.7261003076,-2.3784427492,3.1045430567,-0.3052839123
valid1366,-8.5686636934,43.3371747168,-51.9058384103,-0.1977208655
valid1367,-1.967709358,-0.7160010628,-1.2517082952,2.7481933479
valid1368,17.1832158202,5.7525926162,11.430623204,2.9870385349
valid1369,0.9761868656,60.0964455149,-59.1202586492,0.0162436706
valid1370,-38.9010553237,18.8321969111,-57.7332522348,-2.065667405
valid1371,24.8181934218,349.9983299,-325.1801364782,0.0709094624
valid1372,-0.631944125,0.4816924404,-1.1136365654,-1.3119245227
valid1373,-1.4535105504,40.636038136,-42.0895486863,-0.0357690025
valid1374,-0.0876259974,-9.9968491637,9.9092231663,0.0087653616
valid1375,38.7763112736,-18.8210731484,57.5973844219,-2.0602603777
valid1376,-0.218359689,3.5914088857,-3.8097685747,-0.0608005649
valid1377,-1.8826969314,1.3686019111,-3.2512988425,-1.3756351764
valid1378,1.1639761422,0.5123649272,0.651611215,2.271771701
valid1379,-0.387114387,-0.2928800544,-0.0942343326,1.3217505977
valid1380,0.2438290111,-1.6266456778,1.870474689,-0.149896818
valid1381,53647.8681143574,6.595723093,53641.2723912644,8133.7356583286
valid1382,24.3093087573,-0.5630894389,24.8723981962,-43.1713100604
valid1383,0.8895673993,12.9245896012,-12.0350222019,0.0688275161
valid1384,-3.6261766884,-43.3992476934,39.773071005,0.0835539066
valid1385,-1.5573782481,0.1686689913,-1.7260472393,-9.2333406177
valid1386,-0.0947791191,1.0109946072,-1.1057737263,-0.0937483923
valid1387,-83.8023979396,0.9505546107,-84.7529525503,-88.1615816627
valid1388,-2.6737021829,-15.6151048455,12.9414026626,0.171225375
valid1389,5.4396505129,-7.9103150553,13.3499655682,-0.6876654691
valid1390,-6.6690607038,24.1916845303,-30.8607452342,-0.275675747
valid1391,-19.4062112012,17.6349794413,-37.0411906425,-1.1004385497
valid1392,1.8260196624,35.4966214033,-33.670601741,0.0514420694
valid1393,7.0064402023,2.5263078144,4.4801323879,2.7733913352
valid1394,4.9065639913,4.6983076095,0.2082563818,1.0443258295
valid1395,1.9693946918,22.0979576649,-20.1285629731,0.089121118
valid1396,2.476789862,-9.2671135024,11.7439033644,-0.267266594
valid1397,15.4190352342,-229.3705410118,244.789576246,-0.0672232588
valid1398,5.6437020387,-7.3919572011,13.0356592397,-0.7634922504
valid1399,0.4305902869,-3.141461756,3.5720520429,-0.1370668562
valid1400,5.8784732464,2.1366641732,3.7418090732,2.7512387394
valid1401,19.5603047383,17.7573572423,1.802947496,1.1015324224
valid1402,-4.330780764,-55.1731309237,50.8423501597,0.0784943811
valid1403,-114.8119180489,2.5508745575,-117.3627926064,-45.0088451866
valid1404,-0.4201355413,-14.0623735141,13.6422379728,0.0298765739
valid1405,1.4399790086,1.3387500973,0.1012289113,1.0756144941
valid1406,2.8018854935,0.0232727909,2.7786127026,120.3931883977
valid1407,-22.0337360518,-0.0202151192,-22.0135209326,1089.9632020571
valid1408,11.7966831772,-6.0854191863,17.8821023635,-1.938516118
valid1409,10.9059333547,-11.0789271223,21.984860477,-0.9843853321
valid1410,-4.0266411409,-3.6941789075,-0.3324622334,1.0899962459
valid1411,7.4172212702,3.1825456522,4.234675618,2.330593833
valid1412,7.5883406746,-280.9199446652,288.5082853398,-0.0270124668
valid1413,-25.0827814223,1.7927354448,-26.8755168671,-13.9913457367
valid1414,0.7166546988,-6.6217135645,7.3383682633,-0.1082279823
valid1415,17.3549314911,-1.936170914,19.291102405,-8.9635327986
valid1416,1.9779586227,-2.0991086713,4.077067294,-0.942285004
valid1417,-0.0444935014,119.2121729975,-119.2566664989,-0.0003732295
valid1418,-6.6884727489,-13.3893210965,6.7008483477,0.4995378556
valid1419,0.9527629655,170.3917937785,-169.439030813,0.0055916012
valid1420,-1.5936949973,-24.6487299726,23.0550349753,0.0646562723
valid1421,-4.2417315727,4.086039636,-8.3277712087,-1.0381033839
valid1422,8.7055532274,-1.9102261563,10.6157793838,-4.5573416523
valid1423,5.4497999122,-136.1758984482,141.6256983604,-0.0400202971
valid1424,-7.26165592,-17.6089144313,10.3472585113,0.4123852125
valid1425,13952.1366373114,2739.3833447707,11212.7532925407,5.0931669217
valid1426,-3.8453750266,827.5074363812,-831.3528114078,-0.0046469371
valid1427,78.3255811029,400.2269285962,-321.9013474933,0.1957029263
valid1428,-1.5340259624,-1.4006708181,-0.1333551443,1.095208055
valid1429,-0.8313081718,0.9544816623,-1.7857898341,-0.870952481
valid1430,-64.8972147773,-1.0557325997,-63.8414821776,61.4712615656
valid1431,-4.5239388858,0.0986137098,-4.6225525955,-45.8753544141
valid1432,118.9716051207,-2.039478419,121.0110835397,-58.3343290175
valid1433,-2.740518362,-11.490808264,8.750289902,0.2384965704
valid1434,-7.7545029846,-0.4949349435,-7.2595680411,15.6677217607
valid1435,15.0161585513,37.1157984043,-22.0996398531,0.4045759271
valid1436,-24.8627320289,1.6277554785,-26.4904875074,-15.2742425739
valid1437,72.4566707641,-5.5357469195,77.9924176836,-13.0888698161
valid1438,2.8627153996,1789.9026568989,-1787.0399414993,0.0015993693
valid1439,-0.8704252714,-2.9102722957,2.0398470243,0.2990872272
valid1440,18.4018796907,0.6004963297,17.801383361,30.6444499009
valid1441,-1.6737157582,8.9838230509,-10.6575388091,-0.1863032863
valid1442,8.2589209741,0.9219405546,7.3369804196,8.9581925139
valid1443,-24542.6991589871,-0.2490657759,-24542.4500932113,98539.026784673
valid1444,16.8377374685,-0.498842878,17.3365803465,-33.7535889773
valid1445,4.5352249067,0.2701934035,4.2650315032,16.7851059578
valid1446,-12.9789292414,-2.9782928565,-10.0006363849,4.3578418466
valid1447,29.7988176509,31.0966617185,-1.2978440676,0.9582641996
valid1448,43.4977559954,215.5254513481,-172.0276953527,0.2018218996
valid1449,-21.6978212765,-34.962305358,13.2644840815,0.6206061372
valid1450,16.1575485708,1.3361376324,14.8214109384,12.0927277093
valid1451,6340.2770271875,-45.6315490689,6385.9085762564,-138.9450315967
valid1452,0.1585834333,-0.6520902342,0.8106736675,-0.2431924678
valid1453,488.4427631038,244992.688035723,-244504.245272619,0.0019937034
valid1454,-6.4171296788,-4.3599387572,-2.0571909216,1.4718394079
valid1455,0.0125751678,-7.9358735773,7.9484487452,-0.0015845978
valid1456,-56.9759435784,0.308527435,-57.2844710134,-184.6705903874
valid1457,4.8733220403,9.4154255685,-4.5421035283,0.5175891419
valid1458,-0.5846813056,24.2785761349,-24.8632574405,-0.0240821909
valid1459,-6.4099637166,5.2860568434,-11.69602056,-1.2126172507
valid1460,3.5421207635,61.2097020873,-57.6675813239,0.0578686163
valid1461,-10.8733036864,-5.5197064292,-5.3535972571,1.9699061582
valid1462,11.1512184819,0.60060151,10.5506169719,18.5667506582
valid1463,-2.4592146077,-0.1631721651,-2.2960424425,15.0712874687
valid1464,0.4807934007,-6.6563644481,7.1371578488,-0.0722306305
valid1465,-43.0776295528,5.6844543033,-48.7620838561,-7.5781468641
valid1466,0.0563981821,3.0230730834,-2.9666749013,0.0186559109
valid1467,5.0998729124,-0.9331902473,6.0330631596,-5.4649873671
valid1468,-1.4977025496,2.383109746,-3.8808122956,-0.6284656223
valid1469,3.1894952203,194.9634763326,-191.7739811123,0.0163594499
valid1470,-12.4437859055,4.7018828269,-17.1456687324,-2.6465538091
valid1471,-4.8631485269,-0.0710909351,-4.7920575919,68.4074351181
valid1472,-51.1141658074,103.4385460896,-154.552711897,-0.4941500798
valid1473,27.754483224,-18.6864756449,46.4409588689,-1.4852711529
valid1474,-18.8539397153,-1.4540746407,-17.3998650746,12.9662805386
valid1475,-270.7648559776,32.991276434,-303.7561324116,-8.2071652038
valid1476,-10.0516901209,-12.860249458,2.8085593372,0.7816092646
valid1477,5.1194639888,2.5789712323,2.5404927564,1.9850799127
valid1478,-1.261969386,-440.1078062555,438.8458368695,0.0028674097
valid1479,3.785426338,-0.4796741067,4.2651004447,-7.8916628709
valid1480,21.8228578676,14.691667176,7.1311906916,1.4853901607
valid1481,19.0514503214,51.9716198357,-32.9201695143,0.3665741107
valid1482,18.9180307681,0.7866144154,18.1314163527,24.0499416211
valid1483,0.7229796541,3.6309678467,-2.9079881927,0.1991148599
valid1484,-3.1567472437,-2.738616652,-0.4181305918,1.1526794893
valid1485,-0.1189053285,1.3080529103,-1.4269582388,-0.0909025374
valid1486,8.9808307479,-30.7483603729,39.7291911208,-0.2920751103
valid1487,-5.7825760127,-167.3497530544,161.5671770417,0.0345538365
valid1488,-2.8443137095,-5.2576979589,2.4133842494,0.5409808117
valid1489,26024.7685155804,125.7549919908,25899.0135235896,206.9481942911
valid1490,-6.9995687011,0.4375850235,-7.4371537246,-15.9959055392
valid1491,33.4252681771,1.4643789012,31.960889276,22.825559799
valid1492,-11.0770034985,7.3078619664,-18.3848654649,-1.515765288
valid1493,-46.3837272835,0.2900276705,-46.673754954,-159.9286275245
valid1494,-16.8647921183,-49.6101248599,32.7453327415,0.3399465768
valid1495,8.1442806751,-2.5059158756,10.6501965507,-3.2500215807
valid1496,25.4905616201,1.1954981845,24.2950634356,21.3221249101
valid1497,2.5657895723,-4.2079339117,6.773723484,-0.6097504443
valid1498,-2.3159139427,3106.3015953951,-3108.6175093378,-0.0007455535
valid1499,0.3982332484,379.1651009948,-378.7668677464,0.0010502898
valid1500,16.489818189,-1.1669164927,17.6567346816,-14.1311038901
valid1501,-25.0875387578,-1.6486886915,-23.4388500663,15.2166621189
valid1502,3425.6331004356,-1.5952908938,3427.2283913294,-2147.3407224038
valid1503,-6.8285533269,1.599441447,-8.4279947738,-4.2693362359
valid1504,-0.9592904191,-13.3893210965,12.4300306775,0.0716459343
valid1505,-8.5368643105,4.3718705128,-12.9087348233,-1.9526800452
valid1506,-0.4277287373,1.5148897045,-1.9426184418,-0.2823497553
valid1507,8.2537742039,-0.9454333625,9.1992075663,-8.7301490844
valid1508,-11.1424330671,-4.7817364937,-6.3606965734,2.3302064181
valid1509,12.358274407,-0.0161566539,12.3744310609,-764.903084073
valid1510,8.3448373934,-9.7652976547,18.1101350482,-0.8545399934
valid1511,0.8368860351,19.4937400799,-18.6568540449,0.0429310143
valid1512,-3.6603107501,1.3800537082,-5.0403644583,-2.6522958696
valid1513,0.8372271744,-1.8749831573,2.7122103316,-0.4465251707
valid1514,-3.4598946523,-1.0848732948,-2.3750213575,3.1892154308
valid1515,4.9686033712,227.822237715,-222.8536343438,0.0218091237
valid1516,244.9845732436,-0.0750906936,245.0596639372,-3262.5157866293
valid1517,1.2452250288,-1.3231611447,2.5683861735,-0.9410985455
valid1518,-7.5874253604,4.0947935224,-11.6822188828,-1.8529445548
valid1519,-2.5173607615,188.0793478559,-190.5967086174,-0.0133845677
valid1520,-1.4757807882,-1.3936389046,-0.0821418836,1.0589405788
valid1521,2.1647588144,9347.8914632674,-9345.726704453,0.0002315772
valid1522,0.0777405472,2.8498579712,-2.772117424,0.0272787444
valid1523,-0.247863674,30.7952201568,-31.0430838308,-0.008048771
valid1524,6.2533999954,8.0219358669,-1.7685358715,0.7795375205
valid1525,33.7234180808,63.9793270303,-30.2559089495,0.5270986684
valid1526,-6.5002157688,2.8363943971,-9.3366101659,-2.291717885
valid1527,-0.5289526739,10.6907028262,-11.2196555001,-0.0494778204
valid1528,-3.9568806331,-0.8462430107,-3.1106376224,4.6758207547
valid1529,22.036748116,-0.4457701257,22.4825182417,-49.4352287092
valid1530,582.2511915685,0.5228895477,581.7283020209,1113.5261627474
valid1531,-4.6811082841,1.3036991542,-5.9848074383,-3.5906353617
valid1532,5.9506101584,-0.0277890964,5.9783992548,-214.1347119211
valid1533,7.7862167193,1.8413334373,5.944883282,4.2285750975
valid1534,-1.290270437,-0.5414795379,-0.7487908991,2.3828609331
valid1535,-3.2420619104,-0.5149086937,-2.7271532166,6.2963821544
valid1536,-5.6900061532,-26.4705115002,20.780505347,0.2149564111
valid1537,-1.8922757793,0.4661722836,-2.3584480629,-4.0591769307
valid1538,19.4892244191,-11.3014405675,30.7906649867,-1.7244902809
valid1539,-0.3821606828,-2.8030575577,2.4208968749,0.1363370801
valid1540,53.7350330701,-23432.3287138232,23486.0637468934,-0.0022932007
valid1541,-0.187823546,-0.090885962,-0.0969375839,2.0665847818
valid1542,0.9243320804,0.518864453,0.4054676275,1.7814519286
valid1543,-3.67234451,-5.8155921227,2.1432476127,0.6314652803
valid1544,0.2165791508,3.2518770394,-3.0352978886,0.0666012731
valid1545,0.6324424,-6.194345932,6.826788332,-0.1020999484
valid1546,-1.8441961643,-1.983934284,0.1397381197,0.929565147
valid1547,-32.6699810342,-7.4631759359,-25.2068050983,4.3774904028
valid1548,0.231453212,-124.2130390038,124.4444922158,-0.0018633568
valid1549,16.0012684744,0.5454269632,15.4558415112,29.3371423733
valid1550,357.6180449363,-193.5666703167,551.184715253,-1.8475187095
valid1551,-25.1902127996,1.5352810947,-26.7254938943,-16.4075574733
valid1552,414.3427247349,0.3263192982,414.0164054367,1269.7463100469
valid1553,-0.1015273975,3.7221167987,-3.8236441962,-0.0272767898
valid1554,0.8991754493,1.765165881,-0.8659904317,0.5093999714
valid1555,-10.1441320963,8.6848778063,-18.8290099026,-1.1680224319
valid1556,0.4042227102,0.0549125907,0.3493101195,7.3612026862
valid1557,-0.0348561454,0.9546462536,-0.989502399,-0.0365121062
valid1558,2.197055001,16.9410672402,-14.7440122392,0.1296881105
valid1559,-4.8763407029,2.0479649743,-6.9243056772,-2.3810664557
valid1560,-165.0100364844,5.03748033,-170.0475168144,-32.7564626905
valid1561,-4.2746963288,-1.8364382913,-2.4382580375,2.3277103016
valid1562,0.0589764919,-38.8727198239,38.9316963157,-0.0015171692
valid1563,-0.8036444637,-1.4079387741,0.6042943103,0.5707950364
valid1564,8.040595166,-145.6575217303,153.6981168963,-0.0552020594
valid1565,159.3085293337,0.0275330063,159.2809963274,5786.0927892098
valid1566,25.6853892454,-0.3612362428,26.0466254882,-71.1041313104
valid1567,-1.7498994697,0.268440133,-2.0183396028,-6.5187699397
valid1568,-3.5530716771,0.4532156433,-4.0062873204,-7.8396933774
valid1569,-0.3087113064,-0.5185650511,0.2098537447,0.5953183805
valid1570,-1.6012295157,-2.2630690109,0.6618394952,0.707547807
valid1571,-0.7140799133,674.2845345827,-674.998614496,-0.0010590187
valid1572,2.7934400574,0.9659075249,1.8275325325,2.8920367483
valid1573,-10219.560603794,0.1018262549,-10219.6624300488,-100362.726840386
valid1574,-116.7113647261,-6.2093946206,-110.5019701055,18.7959329142
valid1575,245.1968907895,-233.6636403535,478.8605311429,-1.0493583444
valid1576,-93.5048544345,-178.6461662578,85.1413118233,0.5234081223
valid1577,0.9113489594,0.6776161109,0.2337328484,1.3449340189
valid1578,-50.8818638054,6.4161636641,-57.2980274695,-7.9302627659
valid1579,2.5184004144,-57.1488319051,59.6672323195,-0.0440673996
valid1580,-1.8766556992,-3.0839385508,1.2072828516,0.6085256461
valid1581,377.3974221427,-1.332261346,378.7296834887,-283.2758176753
valid1582,0.304594196,3.0996052236,-2.7950110276,0.0982687065
valid1583,-0.627288428,-0.2816910599,-0.3455973681,2.2268666537
valid1584,-0.2656623371,8.6610838725,-8.9267462096,-0.0306731052
valid1585,3.4247279195,-25597.2815651965,25600.706293116,-0.0001337926
valid1586,-0.7226108279,0.2247996587,-0.9474104866,-3.2144658589
valid1587,16.4429907084,3.0588732887,13.3841174198,5.3755056705
valid1588,-26.078854678,-1.2692854713,-24.8095692067,20.5460909059
valid1589,-5.0130569239,1.8455394832,-6.8585964071,-2.7163097672
valid1590,-0.566745599,0.8296592622,-1.3964048611,-0.6831064568
valid1591,9.2206467416,0.1657333573,9.0549133843,55.6354308583
valid1592,-7.4063663788,10.6200347069,-18.0264010857,-0.697395685
valid1593,35.2250256868,-14.6076144992,49.832640186,-2.4114153402
valid1594,18.4912685639,39.4951790699,-21.003910506,0.4681905235
valid1595,7.2907448545,-0.6097016972,7.9004465517,-11.9578884033
valid1596,-13.3893210965,0.1675994277,-13.5569205242,-79.8888234945
valid1597,0.2900276705,1.4799287416,-1.1899010712,0.1959740779
valid1598,-10.115643001,1.4500408477,-11.5656838488,-6.976108995
valid1599,-0.3778305014,3439.0181401821,-3439.3959706834,-0.0001098658
valid1600,-4.5303753259,-36.4722197783,31.9418444524,0.1242144118
valid1601,-0.5521633972,26.0381848691,-26.5903482663,-0.0212059097
valid1602,0.8465242609,52.2039056048,-51.3573813439,0.0162157266
valid1603,3.1250268327,63.4858715703,-60.3608447376,0.0492239731
valid1604,-6.4245066155,-57.1077481552,50.6832415397,0.1124979854
valid1605,-8.0392713022,0.6486994532,-8.6879707554,-12.3929059327
valid1606,-54.7968490885,11.0493885003,-65.8462375888,-4.9592653102
valid1607,17.2114952026,8.0219358669,9.1895593357,2.1455538274
valid1608,0.4755052646,18.6750761139,-18.1995708493,0.0254620255
valid1609,-32.5097187726,-200.9337842203,168.4240654477,0.1617931942
valid1610,-6.027264027,-11.3662346824,5.3389706555,0.5302779852
valid1611,-0.9715010033,0.4153444431,-1.3868454464,-2.3390249212
valid1612,94.6253412725,18.9938064512,75.6315348213,4.9819051024
valid1613,44.4817518202,3.7540141346,40.7277376856,11.8491167655
valid1614,1.8905470419,53.9478134569,-52.0572664149,0.0350439975
valid1615,-1.3121349803,0.5910861103,-1.9032210906,-2.2198711108
valid1616,-0.4296811293,2.0617810317,-2.491462161,-0.2084028918
valid1617,-19.5851696192,4.1587744908,-23.74394411,-4.7093608135
valid1618,1.5103353153,0.1308124316,1.3795228837,11.5458087345
valid1619,26.413310453,1226.4192513034,-1200.0059408503,0.021536934
valid1620,-0.7807824545,-6.4245066155,5.643724161,0.1215318936
valid1621,-825.6300637279,60.5908268726,-886.2208906005,-13.6263211173
valid1622,12.7544465088,2.3043737759,10.4500727329,5.5348861553
valid1623,12.6635051577,1.7446198774,10.9188852804,7.2586041934
valid1624,7.3697409692,-6.1081464109,13.4778873801,-1.2065429466
valid1625,78.3255811029,-0.8318493075,79.1574304104,-94.1583774779
valid1626,-30.7448306072,-6.8442337894,-23.9005968178,4.4920777918
valid1627,0.7456686334,5.656971559,-4.9113029256,0.1318141033
valid1628,-10.379425821,-1.7534403312,-8.6259854898,5.9194633751
valid1629,58.5127906185,-38.6963356472,97.2091262656,-1.5121015889
valid1630,-36.5262551369,0.8144195838,-37.3406747206,-44.8494312581
valid1631,-7.6685926427,-1.5269650979,-6.1416275448,5.0221138998
valid1632,14.9619076672,3.5703453349,11.3915623324,4.1906051835
valid1633,-2.9631006789,-10.7581553,7.7950546211,0.2754283236
valid1634,19.3688108416,-2.2128576913,21.581668533,-8.752849728
valid1635,-310.7815474462,-2.6434566769,-308.1380907694,117.5663479443
valid1636,-0.0217436184,-4.4344925202,4.4127489018,0.0049032935
valid1637,-4.8908254626,-1.3132118092,-3.5776136533,3.7243233941
valid1638,-11.3275504861,-1.6128242694,-9.7147262167,7.0234251188
valid1639,-2.728213526,0.1435591749,-2.8717727008,-19.004104254
valid1640,1.4789836851,-30.1466235951,31.6256072802,-0.0490596793
valid1641,14.4180026851,0.6677213019,13.7502813832,21.5928451653
valid1642,0.1187484853,-1.1029890798,1.2217375651,-0.1076606174
valid1643,-2.2034160495,-9.1613560762,6.9579400267,0.2405119975
valid1644,4.6865482871,0.0166841716,4.6698641155,280.8978716818
valid1645,5.783592457,-12.6176677748,18.4012602318,-0.4583725424
valid1646,0.0974815388,-91.9297649846,92.0272465234,-0.0010603915
valid1647,11.5534131565,-578.6411480314,590.1945611879,-0.0199664562
valid1648,24.7545898237,-105.9686818634,130.7232716871,-0.2336028852
valid1649,-1.767766953,-5.6886065351,3.9208395821,0.3107557083
valid1650,52.0563126023,-1.5685544896,53.6248670919,-33.1874429279
valid1651,2.6182108243,5.564854608,-2.9466437837,0.4704904276
valid1652,0.9553952417,-6.6650379697,7.6204332115,-0.1433443059
valid1653,-3.3062161719,-9.9623308786,6.6561147067,0.3318717489
valid1654,21.2061367035,1.1431147742,20.0630219293,18.5511876688
valid1655,28.1892685549,0.8637366463,27.3255319086,32.6364160599
valid1656,-1.5779533748,238.2552608512,-239.833214226,-0.0066229529
valid1657,-1.0280816792,-5.801252748,4.7731710688,0.1772171846
valid1658,4.8496890955,1.6260698436,3.2236192519,2.9824605103
valid1659,4.4246301311,1230.8717569659,-1226.4471268348,0.0035947125
valid1660,-18.77430227,-15.1960975737,-3.5782046963,1.2354686576
valid1661,-0.7471992835,35.8806407377,-36.6278400212,-0.0208245803
valid1662,-5.3738807806,-34.6406185427,29.2667377621,0.1551323564
valid1663,-23325.0863467196,0.3696298228,-23325.4559765424,-63103.9080408819
valid1664,-3.8604388902,3.2961169078,-7.1565557981,-1.171208121
valid1665,7.9147845313,-5.5047980257,13.4195825571,-1.437797444
valid1666,22.2471026868,1.4311053146,20.8159973721,15.5453986923
valid1667,14.1487988402,139.2834657622,-125.134666922,0.1015827598
valid1668,2.0478203164,0.2761596505,1.7716606659,7.4153494644
valid1669,-3.3574790689,-226.4851341164,223.1276550475,0.0148242801
valid1670,6.5545287179,2.1869177884,4.3676109296,2.9971536895
valid1671,0.3832744313,32.1951033547,-31.8118289234,0.011904743
valid1672,0.8771991941,-2284.7498226141,2285.6270218082,-0.0003839367
valid1673,4.5868608894,7.766038126,-3.1791772366,0.5906307457
valid1674,0.4595294678,3.960326415,-3.5007969472,0.1160332305
valid1675,-15.4796850602,15.7483837843,-31.2280688444,-0.9829380127
valid1676,-38.5912446426,0.2336491977,-38.8248938403,-165.1674605486
valid1677,-2.8890831382,15.9550690786,-18.8441522169,-0.1810761911
valid1678,-38545.8155718215,24.1093649152,-38569.9249367367,-1598.7901675312
valid1679,-4.8556363791,22.931080843,-27.7867172221,-0.2117491283
valid1680,-1.3573879409,4.5256957506,-5.8830836915,-0.2999291194
valid1681,385.791440404,-16.5620559138,402.3534963177,-23.2936926679
valid1682,83.0203436038,5.8710611236,77.1492824802,14.140602841
valid1683,-8.3686986377,625.2367822018,-633.6054808395,-0.013384847
valid1684,0.0839847792,3.2275446853,-3.1435599061,0.0260212599
valid1685,-52.5956341984,7.3078619664,-59.9034961648,-7.1971302195
valid1686,2.3603813304,0.9985139732,1.3618673572,2.3638941405
valid1687,-0.187384388,-319.1326724716,318.9452880836,0.0005871677
valid1688,0.2796831047,1.7432104689,-1.4635273642,0.1604413866
valid1689,6.3968999018,7.8823595492,-1.4854596474,0.8115463221
valid1690,1.0333598753,5.7846138832,-4.751254008,0.1786393865
valid1691,154.7484634117,10.5598457599,144.1886176518,14.6544245938
valid1692,6.6860031847,31323.5200755326,-31316.834072348,0.0002134499
valid1693,-19.9503808561,2.0479649743,-21.9983458304,-9.7415635064
valid1694,-11.0177498717,0.2837688932,-11.3015187649,-38.826489217
valid1695,21.4252639684,6.3053805183,15.1198834501,3.3979335436
valid1696,92.8461980368,2.7136120346,90.1325860021,34.2149860966
valid1697,13.3817381915,5.0824015478,8.2993366437,2.6329557131
valid1698,-115.7848625643,8675.4253041387,-8791.210166703,-0.0133463039
valid1699,0.4780337104,88179.4416656969,-88178.9636319864,5.4211469408804595e-06
valid1700,46.7358129925,-34.4883957614,81.224208754,-1.3551170462
valid1701,-842.9024423321,12.3097297502,-855.2121720822,-68.4744880219
valid1702,11.3317032231,8.0219358669,3.3097673562,1.4125896057
valid1703,-52.022868917,0.5642838751,-52.5871527921,-92.1927264115
valid1704,0.7508680197,-2.271278713,3.0221467327,-0.3305926373
valid1705,-8.2688778899,-274.8932707672,266.6243928773,0.0300803212
valid1706,1.447117183,-15.5191609133,16.9662780963,-0.0932471279
valid1707,-8.8376156142,50.564832848,-59.4024484622,-0.1747779062
valid1708,-6.3327818451,11.3369442502,-17.6697260953,-0.558596894
valid1709,79.4289273595,-0.0197843112,79.4487116707,-4014.7431251899
valid1710,19.2147860259,1.7328196412,17.4819663846,11.0887397444
valid1711,13.545148971,3.6929964069,9.8521525641,3.6677937042
valid1712,2.2715558727,6.739356616,-4.4678007433,0.3370582686
valid1713,25.2703052454,5.6581590791,19.6121461663,4.466170868
valid1714,6.8757282847,2.8699054348,4.0058228499,2.3958030817
valid1715,731.9156505608,-15.4008987061,747.316549267,-47.5242168997
valid1716,2.5648074583,1.0678878258,1.4969196324,2.4017573721
valid1717,11.4647389224,-1.0150470722,12.4797859946,-11.2947854698
valid1718,0.8639769191,-9.3469904207,10.2109673397,-0.0924337011
valid1719,4.2686988448,-4.5072782536,8.7759770984,-0.9470679653
valid1720,-0.4109316591,0.1000307271,-0.5109623863,-4.1080543034
valid1721,14.6053283218,3.4533379358,11.1519903859,4.2293365414
valid1722,134.5643822873,4.0226785714,130.5417037159,33.4514378663
valid1723,20.4246594343,1.7006170703,18.724042364,12.0101460762
valid1724,-567.345840914,-275.2229492088,-292.1228917052,2.0614045542
valid1725,2.5959987153,-14.7901081464,17.3861068617,-0.1755226324
valid1726,0.2900276705,1.2169371392,-0.9269094687,0.2383259259
valid1727,46.555290239,25.5923842903,20.9629059487,1.8191071887
valid1728,4.6825050561,2.2291433196,2.4533617365,2.1005850162
valid1729,-6.2620013199,-1.5718963524,-4.6901049675,3.9837240606
valid1730,-209.3393745628,-2.468659842,-206.8707147208,84.7987928514
valid1731,4.7651841144,-0.1793970966,4.944581211,-26.5622142436
valid1732,-13.4896106915,-2.531508405,-10.9581022865,5.3286849313
valid1733,-35.7594561606,29955.0983167587,-29990.8577729193,-0.0011937686
valid1734,1.994958996,7.6994846504,-5.7045256543,0.2591029253
valid1735,-21.552661425,2.6495281579,-24.202189583,-8.1345281651
valid1736,0.0840720015,1235.5416105996,-1235.4575385981,6.8044654046318042e-05
valid1737,0.118394308,-11.1619385945,11.2803329024,-0.0106069664
valid1738,4.6118001363,5299.8218958267,-5295.2100956904,0.0008701802
valid1739,-5.1946719151,0.6456494847,-5.8403213997,-8.0456533126
valid1740,894.3381078119,139.96081735,754.377290462,6.3899177266
valid1741,0.5521343811,7.2659153768,-6.7137809957,0.075989652
valid1742,12.4338199554,-0.9646483758,13.3984683312,-12.8894841559
valid1743,324.4737154135,0.0604959614,324.4132194521,5363.5599480975
valid1744,2.0313839629,-11.7606194214,13.7920033843,-0.1727276336
valid1745,-7.8035697663,-5.1870641955,-2.6165055708,1.5044289934
valid1746,41.8724236077,4.1187615119,37.7536620957,10.1662656326
valid1747,32.4777933076,-1.2064916323,33.6842849399,-26.9192031167
valid1748,-7.3420781846,1887.3347154516,-1894.6767936362,-0.0038901834
valid1749,205.6834014853,-3.6232314028,209.3066328881,-56.7679451343
valid1750,278.9802608883,10.7691228199,268.2111380684,25.9055696136
valid1751,8.2428346647,0.4514609537,7.791373711,18.2581341685
valid1752,2.6798842298,41.8416856442,-39.1618014145,0.0640481899
valid1753,-31.4523785818,1.137401405,-32.5897799868,-27.6528395724
valid1754,27.7288471591,1.6081153516,26.1207318075,17.2430709844
valid1755,-5.3481407871,-1.2963964497,-4.0517443374,4.1253898746
valid1756,-10.4444927757,0.3043144551,-10.7488072308,-34.3213823745
valid1757,0.9751918063,30.2510835623,-29.275891756,0.0322365909
valid1758,-1.2193198251,-0.2710793934,-0.9482404318,4.498017389
valid1759,0.4596785148,-25.2937548588,25.7534333736,-0.0181735973
valid1760,2.0313839629,-11.7606194214,13.7920033843,-0.1727276336
valid1761,0.3335640166,4.7626051843,-4.4290411678,0.0700381417
valid1762,510.7589234019,-152.193482399,662.9524058009,-3.3559842074
