SampleID,Number of samples,Max A,Max B,Min A,Min B,Mean A,Mean B,Median A,Median B,Sd A,Sd B
valid2806,789.0,33917.0,68400.0,-31268.0,-93557.0,0.0063371356147021544,-0.0050697084917617234,60.276401401401472,1282.684684684682,9993.6596122154679,9993.6578399263071
valid2807,2616.0,40798.0,40788.0,-71612.0,-25413.0,0.0030581039755351682,0.0049694189602446483,-701.17186417185826,-507.55205205205738,9998.0948820961548,9998.085271066333
valid2808,1026.0,25225.0,10139.0,-23492.0,-25385.0,0.00097465886939571145,-0.0068226120857699801,-328.26126126125928,3311.5645645645636,9995.1207766667321,9995.128181931821
valid2809,2170.0,7928.0,29579.0,-70034.0,-42100.0,0.0004608294930875576,0.00092165898617511521,3638.3991324658023,358.50675675675666,9997.7038547959837,9997.6990881473303
valid2810,1321.0,12.0,126005.0,1.0,-11786.0,4.0582891748675243,0.0075700227100681302,3.0084222878340521,-1800.7814784481482,2.6321991124728137,9996.2227379364576
valid2811,742.0,1.0,35818.0,0.0,-29516.0,0.59838274932614555,0.016172506738544475,0.99966407849290728,-871.06306306306215,0.49022528967305257,9993.2475520151711
valid2812,1326.0,32352.0,5905.0,-42211.0,-45269.0,-0.0098039215686274508,0.14932126696832579,481.72872872872904,5892.3667518870234,9996.2280890443599,9996.3707432510491
valid2813,2202.0,23165.0,23447.0,-64282.0,-28917.0,0.0040871934604904629,0.0036330608537693005,1981.6426426426442,3118.1664998331676,9997.7399890081379,9997.7263681868426
valid2814,7442.0,23.0,1.0,1.0,0.0,15.241332975006719,0.53923676431066914,17.018197684864351,0.99957233585441907,6.0113724299800015,0.49845809886735604
valid2815,1097.0,24698.0,32716.0,-55423.0,-38784.0,-0.0091157702825888781,-0.0027347310847766638,1038.6456456456435,88.30980980980803,9995.4483447009625,9995.4406200827598
valid2816,655.0,17266.0,15.0,-47067.0,1.0,0.015267175572519083,6.4625954198473279,3722.645961934159,8.0040546164141659,9992.4657302769883,3.7637957103557151
valid2817,87.0,1.0,46048.0,0.0,-13444.0,0.080459770114942528,-0.068965517241379309,4.3793793793793696e-05,-600.71538204871524,0.27200366818848787,9942.4865744239287
valid2818,3557.0,33102.0,39999.0,-62453.0,-50179.0,0.010120888389091932,0.10289569862243464,130.42363196530124,-82.587298021215346,9998.5998607608835,9998.5889155156019
valid2819,974.0,102985.0,43723.0,-6334.0,-12954.0,0.001026694045174538,0.16119096509240247,-2916.8486213486212,-4827.2472284784781,9994.8763340655478,9994.7623539021042
valid2820,1520.0,37231.0,22371.0,-21763.0,-10979.0,0.005263157894736842,0.0065789473684210523,175.2092092092098,-2674.8833833833837,9996.6996198468387,9996.7050746053774
valid2821,7144.0,40164.0,73007.0,-44999.0,-21208.0,0.011478163493840985,-0.00013997760358342665,110.30182265598407,-1430.5519269269278,9999.3115495733909,9999.298501633788
valid2822,2634.0,193778.0,57283.0,-3289.0,-34160.0,0.19058466211085801,0.00075930144267274111,-3235.7040408829885,-2954.8003003003005,9998.0358199003222,9998.102883487054
valid2823,338.0,18345.0,3.0,-33102.0,1.0,-0.020710059171597635,1.9940828402366864,2337.550050050047,2.0009664837251044,9985.2056090890856,0.91014688599381832
valid2824,1408.0,9448.0,35543.0,-17939.0,-38104.0,-0.0234375,0.0092329545454545459,4629.9166666666697,282.37927927927666,9996.4465689485241,9996.4394105305801
valid2825,4176.0,57278.0,34485.0,-21417.0,-32699.0,0.0043103448275862068,0.005028735632183908,-1734.8099528099538,148.06306306305964,9998.7948562358761,9998.8038781879895
valid2826,4938.0,124040.0,10.0,-41935.0,1.0,-0.0002025111381125962,7.2006885378695831,-1448.4806681681594,7.0013691749303257,9998.9866492129095,1.7023390419195357
valid2827,510.0,119723.0,34160.0,-17282.0,-28583.0,-0.015686274509803921,0.0058823529411764705,-1387.2257257257238,-351.7902902902897,9990.1887094656249,9990.1878809181471
valid2828,461.0,25557.0,1.0,-35016.0,0.0,0.013015184381778741,0.53579175704989157,1106.487237237232,0.9995663679874206,9989.145076636265,0.49871730482035603
valid2829,768.0,20607.0,12432.0,-16152.0,-17593.0,-0.00390625,-0.1875,-3365.4609609609615,1158.3488488488474,9993.4931947271398,9993.4486616154554
valid2830,552.0,51920.0,4.0,-24353.0,1.0,0.012681159420289856,1.943840579710145,-646.52702702703391,1.0011721398818172,9990.9373766776407,1.2432856321018761
valid2831,6186.0,25337.0,17470.0,-28771.0,-16652.0,0.0042030391205948913,-0.0084060782411897825,1370.243243243247,-2887.0690690690699,9999.1890248260479,9999.197827069087
valid2832,4627.0,34567.0,16586.0,-8132.0,-16775.0,-0.034795763993948563,-0.0019451048195374973,-4700.4487344487343,-3162.6099849849843,9998.95438252243,9998.9245694577585
valid2833,3422.0,28272.0,64123.0,-5803.0,-18105.0,-0.044126241963763878,0.0032144944476914087,-5646.6184065421348,-2081.9262595929299,9998.5614110809056,9998.5389328457331
valid2834,906.0,8775.0,29348.0,-34941.0,-15352.0,0.069536423841059597,0.02097130242825607,2518.08022714658,-1216.1931405089313,9994.488488591358,9994.4708411000884
valid2835,541.0,26976.0,1.0,-24685.0,0.0,0.024029574861367836,0.25508317929759705,1170.0043900109263,0.00017138726816146163,9990.9158066522759,0.43590796154351896
valid2836,1076.0,8372.0,4.0,-37724.0,1.0,0.10408921933085502,2.3011152416356877,3903.9025692358991,2.0005229444691328,9995.4308974449214,0.73573084173339631
valid2837,570.0,12.0,32771.0,1.0,-26897.0,7.742105263157895,0.026315789473684209,8.0031275619510911,-1423.1241241241187,2.4014211704826969,9991.2321143323115
valid2838,5889.0,18242.0,1.0,-53002.0,0.0,-0.025980641874681611,0.48021735438953983,1695.7720116499377,0.00046240294525168747,9999.124299057823,0.49960849365544047
valid2839,3985.0,58335.0,18221.0,-32453.0,-14071.0,0.01204516938519448,-0.012296110414052697,-2925.7347874189963,-2414.0405405405372,9998.7436492023808,9998.7446891695345
valid2840,614.0,50732.0,40144.0,-12589.0,-24345.0,0.013029315960912053,0.014657980456026058,-3598.9814814814836,-965.85468802135313,9991.8571566836217,9991.8341070226234
valid2841,7559.0,10050.0,1.0,-68304.0,0.0,0.0026458526260087312,0.1244873660537108,2910.2719082718991,7.1165151249768881e-05,9999.3345842107865,0.33013673189560627
valid2842,6926.0,8.0,90750.0,1.0,-68072.0,4.5457695639618825,-0.001155067860236789,5.0010657807267975,654.66279099613485,2.3190192498751161,9999.280364663513
valid2843,1965.0,27546.0,51101.0,-48709.0,-39516.0,-0.0081424936386768447,-0.0035623409669211198,974.21543765988258,-1196.1165711165711,9997.4489003927538,9997.4525288776913
valid2844,3832.0,58213.0,32237.0,-36325.0,-55862.0,0.0013048016701461378,-0.013830897703549061,-457.17500108804484,235.08432384479457,9998.7035507077526,9998.6713498382233
valid2845,907.0,24223.0,38547.0,-31465.0,-33457.0,0.0,-0.005512679162072767,178.86519853186778,-887.62312312312133,9994.4864853499821,9994.4835006263093
valid2846,1893.0,27.0,156775.0,1.0,-27750.0,11.413629160063392,0.0063391442155309036,8.998919609264437,-438.61708931153618,6.5372728872813486,9997.3519378702331
valid2847,3119.0,3.0,37476.0,1.0,-41590.0,2.7861494068611736,0.00096184674575184356,2.9998351600293347,-2.8237328237367052,0.55949688111694662,9998.4002560261615
valid2848,1186.0,29867.0,1.0,-26335.0,0.0,0.016863406408094434,0.14418212478920742,-896.89089089089248,8.4320773975946409e-05,9995.7771403147435,0.35127430831257211
valid2849,1487.0,26726.0,30234.0,-40487.0,-45689.0,-0.00067249495628782783,-0.0013449899125756557,1209.9537037037098,166.89602102102253,9996.6349064030728,9996.6231598407139
valid2850,4174.0,637889.0,1.0,-429.0,0.0,-0.067800670819357936,0.56804024916147577,-386.70333762954499,0.99961940008333927,9998.7984193987522,0.49534889168549806
valid2851,530.0,8313.0,20927.0,-36332.0,-25583.0,0.0075471698113207548,-0.009433962264150943,3776.9964964964965,826.20670670670552,9990.5750092293219,9990.5579711737118
valid2852,1511.0,36519.0,1.0,-46065.0,0.0,-0.0039708802117802778,0.29119788219722037,108.92592592592821,0.00020562112065380044,9996.7030219493372,0.45431451176588267
valid2853,1481.0,40247.0,7.0,-73066.0,1.0,0.0074274139095205942,4.5793382849426063,-699.93993993994081,5.0007575142710277,9996.6245474975913,1.9146063800406574
valid2854,1795.0,1.0,62464.0,0.0,-28021.0,0.34317548746518106,0.0044568245125348191,0.00026149983741162702,-146.3666166166131,0.47476949382644207,9997.2052049982249
valid2855,705.0,29245.0,14599.0,-48233.0,-32273.0,0.02553191489361702,0.018439716312056736,190.74999999999363,-1165.7567567567567,9992.8963575898542,9992.8938967790564
valid2856,750.0,31942.0,16132.0,-29768.0,-47441.0,-0.010666666666666666,-0.0053333333333333332,-1569.1861861861871,2163.7582582582618,9993.3400051510762,9993.3377860771961
valid2857,205.0,1.0,33760.0,0.0,-21421.0,0.18048780487804877,-0.078048780487804878,0.00011022927689594366,-1081.9821383883891,0.38459323598882011,9975.6559456071827
valid2858,4488.0,23455.0,96294.0,-240325.0,-23596.0,0.061942959001782531,0.0020053475935828879,1947.1870227034485,-1454.1531531531546,9998.9091236409167,9998.8854291854077
valid2859,4316.0,1.0,61309.0,0.0,-48358.0,0.29031510658016685,0.0037071362372567192,0.00020474277738397875,1807.6005353179266,0.45390774995755523,9998.8482348296384
valid2860,530.0,76884.0,32643.0,-18819.0,-34029.0,-0.009433962264150943,-0.028301886792452831,-569.32882882883496,-292.56756756756658,9990.5479541634395,9990.5616646248036
valid2861,5752.0,29483.0,57589.0,-39260.0,-155569.0,0.038247566063977743,-0.00086926286509040338,46.28183537738721,-1498.595782222902,9999.2049817107654,9999.1281525451759
valid2862,1658.0,15114.0,30448.0,-47288.0,-38694.0,0.010856453558504222,0.0048250904704463205,1565.457657657651,271.91191191191319,9996.976254241461,9996.9836114138234
valid2863,5875.0,40608.0,9560.0,-68589.0,-30589.0,-0.0027234042553191491,-0.005106382978723404,7.8358793576151822,3730.5581081081091,9999.1472421079179,9999.1537904249526
valid2864,7400.0,40735.0,1.0,-100793.0,0.0,-0.0017567567567567568,0.43189189189189187,168.10474110474706,0.00038049467164595608,9999.3230887718419,0.49533956596451012
valid2865,1263.0,32435.0,24557.0,-38770.0,-60787.0,0.0071258907363420431,-0.1828978622327791,390.37412412412652,1678.9987987987965,9996.0359696254509,9995.9064119586201
valid2866,6239.0,4.0,4.0,1.0,1.0,2.48645616284661,2.4329219426190094,2.000579259462508,1.0014781002376421,1.4678586441345047,1.4724960318147493
valid2867,842.0,162770.0,36517.0,-2906.0,-29650.0,0.0095011876484560574,-0.058194774346793349,-2155.666788739959,-1535.8323045267455,9994.0583293598011,9994.068837630286
valid2868,7966.0,42511.0,604520.0,-68779.0,-3841.0,-0.0030128044187798142,0.0033894049711272909,405.55493955494268,-1771.7647192647196,9999.3690522012384,9999.3793224835681
valid2869,1944.0,13858.0,7697.0,-150501.0,-72054.0,0.0025720164609053498,-0.0360082304526749,2601.8489322655901,3704.8536794370134,9997.4297493970498,9997.3824053388762
valid2870,2388.0,37534.0,1.0,-40987.0,0.0,0.0058626465661641538,0.45812395309882747,-60.188488488490108,0.00042314339068589451,9997.9037802076655,0.49824331073876882
valid2871,930.0,29802.0,1.0,-21443.0,0.0,0.0043010752688172043,0.33655913978494623,-898.83333333333576,0.00025390057804968661,9994.6202120329326,0.47253262872754348
valid2872,461.0,22595.0,1.0,-57957.0,0.0,-0.013015184381778741,0.46420824295010849,1529.7247247247233,0.00043363201257938099,9989.1600883647989,0.49871730482035609
valid2873,530.0,38858.0,21388.0,-50380.0,-27430.0,-0.013207547169811321,0.0056603773584905656,89.939939939944452,-15.687687687686775,9990.5532034590669,9990.546562662259
valid2874,2482.0,22852.0,35131.0,-59348.0,-34743.0,-0.025785656728444802,0.066478646253021759,3075.6003861003851,201.1629340183558,9997.971936820828,9997.9055828873261
valid2875,1335.0,26396.0,44529.0,-50776.0,-20911.0,-0.0074906367041198503,0.0097378277153558051,435.42417417417073,-1914.4034034034012,9996.2468551680413,9996.2506167644478
valid2876,1735.0,102367.0,19533.0,-10191.0,-31931.0,0.0069164265129682996,0.0046109510086455334,-3293.1563636465612,2790.4574574574581,9997.0680229108766,9997.1161890221501
valid2877,1973.0,60424.0,72927.0,-292532.0,-43902.0,0.0045615813482007099,-0.0025342118601115052,-27.734865300053229,-772.33513513513606,9997.4599507212042,9997.4667595955598
valid2878,530.0,21765.0,23610.0,-41431.0,-43582.0,-0.0037735849056603774,-0.0037735849056603774,1026.5061728395037,842.74074074074451,9990.546264173423,9990.5606549375298
valid2879,1011.0,113319.0,73564.0,-1938.0,-30881.0,0.050445103857566766,-0.00098911968348170125,-1935.4374937954483,-184.67142142141847,9995.0548043751351,9995.1519330714564
valid2880,530.0,53754.0,28301.0,-14347.0,-43308.0,0.0075471698113207548,0.0075471698113207548,-2110.6341341341358,-48.709209209213441,9990.5368577270838,9990.5555686235166
valid2881,2165.0,27818.0,1.0,-25202.0,0.0,0.0018475750577367205,0.33394919168591225,-1949.3598598598601,0.0002509444257017073,9997.6880658656446,0.47162180723354269
valid2882,1729.0,130046.0,43119.0,-150326.0,-33049.0,-0.026026604973973393,-0.053788316946211681,-1183.6722222222343,31.647962777592817,9997.1026386751782,9997.1464728574902
valid2883,1214.0,32595.0,1.0,-49393.0,0.0,-0.013179571663920923,0.14662273476112025,-126.33693693693785,8.5993329236572495e-05,9995.88988861896,0.35372942825313358
valid2884,814.0,1.0,42570.0,0.0,-35221.0,0.49385749385749383,-0.041769041769041768,0.00048835243010000298,-198.67620360086147,0.49996226819459899,9993.8989661776577
valid2885,5606.0,66050.0,158517.0,-25273.0,-33690.0,-0.0042811273635390652,-0.012665001783803068,-1240.9453584018802,7.968737219715365,9999.1077041245589,9999.1041273527808
valid2886,3330.0,7711.0,11.0,-165864.0,1.0,0.0066066066066066062,4.6957957957957959,3567.7606067606048,5.0039402459784625,9998.5046352190402,2.1171997726288199
valid2887,2010.0,44768.0,43549.0,-26537.0,-50196.0,0.015422885572139304,0.0014925373134328358,1994.3338338338326,445.69336002669297,9997.5034888323298,9997.5121595124656
valid2888,640.0,1.0,37144.0,0.0,-34826.0,0.58437499999999998,0.0062500000000000003,0.99964402905579375,-329.86886886887078,0.49282944247985194,9992.1903499976524
valid2889,1311.0,15315.0,18128.0,-52306.0,-13908.0,-0.016781083142639208,-0.0015255530129672007,1717.2654700154724,-2408.9252585919257,9996.2612741563589,9996.1935023021051
valid2890,1799.0,145393.0,1.0,-24973.0,0.0,-0.0061145080600333518,0.59032795997776544,-1846.7627192409832,0.99965266584852264,9997.225613886505,0.4917731790635308
valid2891,610.0,34721.0,44785.0,-38357.0,-24577.0,0.014754098360655738,0.0098360655737704927,-208.67467467467213,-3018.5405405405436,9991.8190668024326,9991.8012857707181
valid2892,3473.0,26980.0,60719.0,-66139.0,-5428.0,-0.0014396775122372588,0.076302908148574725,-4051.1928291928343,-5409.2440695092937,9998.5583532234232,9998.5337018388545
valid2893,7169.0,24015.0,22096.0,-70514.0,-25649.0,-0.0022318314967219974,-0.0029292788394476217,1460.572212837842,-1109.3922672672686,9999.2963165021956,9999.3055305859725
valid2894,3247.0,38211.0,1.0,-38662.0,0.0,0.0073914382506929475,0.62919618109023712,-258.05574805574838,0.99970504033156993,9998.4545127234815,0.48302002731946891
valid2895,3884.0,31840.0,28074.0,-21668.0,-47483.0,-0.0033470648815653965,-0.024974253347064882,-2189.445445445444,251.09546451213177,9998.7202552259168,9998.7249797688983
valid2896,980.0,55961.0,1.0,-55919.0,0.0,-0.038775510204081633,0.91734693877551021,115.68413868413879,0.99995490484923188,9994.8648190737531,0.27535710031649879
valid2897,1137.0,30315.0,49807.0,-46697.0,-68639.0,0.0,-0.0026385224274406332,1228.3230730730747,73.117317317315127,9995.5918645648562,9995.6032127883191
valid2898,907.0,34366.0,44205.0,-40877.0,-21224.0,-0.006615214994487321,-0.007717750826901874,416.26801801802321,-3387.6659993326662,9994.4886455242413,9994.501285944003
valid2899,1304.0,117816.0,45237.0,-13245.0,-43218.0,-0.016104294478527608,-0.0084355828220858894,-5132.9494494494502,2875.7254562254575,9996.1664986743326,9996.1688986832578
valid2900,1927.0,72563.0,31849.0,-16346.0,-30169.0,-0.0067462376751427086,0.0067462376751427086,-2917.1909687465236,-207.60135135134988,9997.4031103149991,9997.4028218124786
valid2901,1185.0,44513.0,111790.0,-27508.0,-21320.0,0.011814345991561181,0.054852320675105488,-449.05905905906184,-2604.7037099210966,9995.781806031202,9995.7636996261026
valid2902,530.0,24689.0,33033.0,-33028.0,-39850.0,-0.011320754716981131,0.01509433962264151,490.99849849850096,20.42992992993095,9990.5862930619405,9990.5521304615741
valid2903,515.0,28722.0,31443.0,-33890.0,-19276.0,-0.02524271844660194,-0.0019417475728155339,393.04704704704272,-1950.8160660660678,9990.2969415300831,9990.2973903467428
valid2904,1979.0,21832.0,1.0,-40334.0,0.0,-0.0010106114199090451,0.31581606872157653,1498.9264264264202,0.00023102866529749839,9997.4672053212871,0.46484005793263944
valid2905,907.0,38547.0,61163.0,-33457.0,-26543.0,-0.005512679162072767,-0.011025358324145534,-887.62312312312133,-2235.0933433433433,9994.4835006263111,9994.5012562112224
valid2906,830.0,26476.0,37151.0,-19460.0,-36819.0,-0.0072289156626506026,-0.042168674698795178,-848.79279279279217,215.79953404732123,9993.9721112975658,9993.9737086197856
valid2907,2536.0,1.0,60974.0,0.0,-51677.0,0.3947160883280757,-0.087539432176656148,0.00032638501693876278,-251.64668222725481,0.48878962544539656,9998.0023186134349
valid2908,567.0,10987.0,26877.0,-54454.0,-28961.0,-0.0070546737213403876,-0.0052910052910052907,2880.5698198198206,-846.37137137136961,9991.1467804936274,9991.1725123254619
valid2909,2945.0,1.0,72739.0,0.0,-28727.0,0.85466893039049241,0.0023769100169779285,0.99991489304163117,-2147.5488565488517,0.35243431986068974,9998.300634639847
valid2910,907.0,24923.0,25249.0,-32456.0,-13934.0,0.005512679162072767,0.007717750826901874,-1885.4567067067055,-4438.9537037037044,9994.4915193796078,9994.5147172455054
valid2911,3328.0,35164.0,1.0,-44809.0,0.0,0.00390625,0.91616586538461542,235.39744289743777,0.99995420149569048,9998.5050758039561,0.2771389046826121
valid2912,1206.0,25.0,36899.0,1.0,-52642.0,14.217247097844112,-0.007462686567164179,15.990729860295078,1181.1936936936909,6.9683649802385474,9995.8443026338809
valid2913,6808.0,7.0,114150.0,1.0,-101685.0,5.6714159811985896,0.0016157461809635722,6.0023640386178148,307.29992492493074,1.0917082495637107,9999.2623001767315
valid2914,3202.0,20.0,21550.0,1.0,-22414.0,13.231105559025609,-0.0074953154278575894,14.988866628041887,-1510.196196196197,3.8975392982767438,9998.4337868713137
valid2915,7412.0,36051.0,1.0,-23728.0,0.0,0.0028332433890987589,0.67808958445763623,-3173.3588588588609,0.99976239669832978,9999.3238530920244,0.46720883971487703
valid2916,5950.0,8730.0,1.0,-31612.0,0.0,0.0021848739495798318,0.5394957983193277,4306.110010010012,0.99957278150424567,9999.163967211889,0.49843764094928916
valid2917,2950.0,48746.0,10.0,-56645.0,1.0,0.0040677966101694916,5.6047457627118646,-2255.3503797915555,5.0005355005355003,9998.3000668325658,2.3866247039986184
valid2918,530.0,31427.0,32170.0,-24293.0,-38149.0,0.0,-0.0056603773584905656,-694.26926926926967,987.50050050049686,9990.5586211314603,9990.5727436043981
valid2919,2259.0,32772.0,7.0,-41735.0,1.0,-0.0088534749889331559,3.4723328906595841,-143.33800467133429,3.0013585013585016,9997.7837318717502,2.4688426572492257
valid2920,993.0,46204.0,80052.0,-21461.0,-10223.0,0.0080563947633434038,-0.013091641490433032,-2112.0160160160117,-2957.6246246246224,9994.9762257953789,9994.9635027235181
valid2921,461.0,1.0,28952.0,0.0,-47010.0,0.46420824295010849,-0.010845986984815618,0.00043363201257938099,615.15782449116034,0.49871730482035603,9989.1513979237334
valid2922,588.0,39092.0,27076.0,-27843.0,-21303.0,-0.01020408163265306,0.0034013605442176869,-573.18518518518613,5695.2907907907938,9991.4823980278306,9991.4969059574414
valid2923,7229.0,1.0,4.0,0.0,1.0,0.20749757919490938,3.5625951030571308,0.00013104394322757033,3.999185658882694,0.40551489963153325,0.66853534666010206
valid2924,707.0,61012.0,46991.0,-13770.0,-13068.0,0.0,0.0056577086280056579,-1867.7597597597569,-1697.9715965965959,9992.9251790993512,9992.8963650357309
valid2925,1560.0,30275.0,36556.0,-27265.0,-19518.0,0.010256410256410256,0.0025641025641025641,-117.33233233233234,136.900567233902,9996.7988396105338,9996.8017745289053
valid2926,2802.0,9747.0,37883.0,-16174.0,-26101.0,-0.03961456102783726,0.0,4278.6809309309319,-401.72072072072115,9998.1914749094449,9998.2165448901615
valid2927,1918.0,5.0,7.0,1.0,1.0,4.6569343065693429,2.4223149113660063,4.9996691709935934,2.0045873688257796,0.91170775990993969,1.1115858059832162
valid2928,2154.0,20783.0,19.0,-51321.0,1.0,-0.0060352831940575676,9.8834726090993499,1447.002402402398,9.0054859328602337,9997.6717122156751,6.4223000976685833
valid2929,5395.0,62425.0,27951.0,-56941.0,-104940.0,0.0016682113067655235,0.0012974976830398518,-551.31869369369224,1507.3589166089134,9999.0712399192162,9999.0774998128891
valid2930,5764.0,26863.0,1.0,-24037.0,0.0,0.092297015961138096,0.46773074253990282,1432.5195195195197,0.00043981399913603297,9998.9876171863871,0.49895760844283943
valid2931,1561.0,1.0,31878.0,0.0,-25358.0,0.51569506726457404,0.0044843049327354259,0.999529964747356,-561.46266266266434,0.49975360415265557,9996.7950514046133
valid2932,3653.0,52694.0,70255.0,-54059.0,-35079.0,-0.0095811661647960573,-0.006022447303586094,329.32929804805281,-973.10703560702336,9998.6324182662502,9998.6320435804955
valid2933,5517.0,55979.0,39051.0,-25198.0,-31097.0,0.078122167844843216,-0.00018125793003443902,124.9563994709597,-280.5646312979672,9999.0763117475981,9999.0964996139446
valid2934,520.0,1.0,94329.0,0.0,-40389.0,0.33269230769230768,0.0,0.00024952906797287208,-0.57057057057681959,0.47117739344611614,9990.3698177872193
valid2935,838.0,36574.0,1.0,-21184.0,0.0,-0.0059665871121718375,0.51670644391408116,-1700.0700700700709,0.99953186442793829,9994.03968297748,0.49972081678847829
valid2936,4810.0,24.0,27807.0,1.0,-37256.0,7.581704781704782,-0.00083160083160083165,6.0061347061347057,-1498.7421244774237,6.1654659919826562,9998.9555731509026
valid2937,926.0,1.0,8133.0,0.0,-30443.0,0.83585313174946008,0.017278617710583154,0.99990171049602572,4445.3043043042962,0.3704087929491951,9994.6178293508001
valid2938,1904.0,5300.0,31806.0,-417399.0,-50052.0,-0.0036764705882352941,-0.0068277310924369748,788.19779708789679,218.1531531531582,9997.3812216213937,9997.3802393771366
valid2939,6540.0,40681.0,1.0,-34588.0,0.0,0.0006116207951070336,0.68623853211009178,-71.918696474251192,0.99977116153586743,9999.2305676769629,0.46402069906142956
valid2940,553.0,13282.0,9.0,-29230.0,1.0,-0.048824593128390596,4.5641952983725131,219.25810766518725,4.0042125458792128,9991.0165936439698,2.6840804093012083
valid2941,669.0,8812.0,18041.0,-20710.0,-48093.0,0.019431988041853511,0.0,5343.3866366366374,2881.1541541541519,9992.5268532501741,9992.5074361236548
valid2942,7163.0,30478.0,5672.0,-126660.0,-811270.0,-0.0011168504816417703,0.00041881893061566385,892.32790790792308,134.15596669222055,9999.3060439932269,9999.3012178230638
valid2943,1294.0,36421.0,86329.0,-32202.0,-33377.0,0.00077279752704791343,-0.0077279752704791345,231.927093760433,-514.76726726726338,9996.1411071087659,9996.1324887454575
valid2944,4078.0,29.0,4924.0,1.0,-136859.0,12.399950956351153,-0.0012260912211868563,9.9994700582935874,2713.1250583917017,7.1608829228641273,9998.7782576011341
valid2945,885.0,76629.0,27541.0,-11063.0,-39447.0,-0.022598870056497175,0.0,-2343.5418752085411,406.05438772105117,9994.3409240281544,9994.3361822731276
valid2946,3464.0,1.0,28938.0,0.0,-31016.0,0.45929561200923785,-0.0011547344110854503,0.00042514484586027562,-3537.0833333333321,0.49834039852123901,9998.5510658723761
valid2947,5841.0,32998.0,35102.0,-46688.0,-86639.0,-0.0011984249272384865,0.0032528676596473207,309.98918918918935,-49.342792792793624,9999.1412112579128,9999.1482661323444
valid2948,5023.0,84599.0,4.0,-21386.0,1.0,-0.002787178976707147,3.421262193908023,-1390.2404904904893,3.0011910551756316,9999.0056825192733,0.55381492312898029
valid2949,6898.0,99196.0,1.0,-33854.0,0.0,0.033198028414033055,0.57031023485068133,-2034.7429953070605,0.99962290709621671,9999.2542547926278,0.4950317877422169
valid2950,530.0,29727.0,29564.0,-22226.0,-31904.0,-0.0037735849056603774,0.011320754716981131,-2152.0680680680671,675.88588588588391,9990.5466311240962,9990.5558441632002
valid2951,3734.0,18548.0,28272.0,-13704.0,-14863.0,-0.0058918050348152114,-0.01098018211033744,-2670.8458458458435,-2174.7839267839277,9998.6715921344894,9998.6663069462356
valid2952,2824.0,33181.0,30714.0,-253417.0,-31868.0,-0.00070821529745042496,0.00070821529745042496,603.44843720122412,153.85418752085388,9998.2255802841755,9998.2364256871442
valid2953,2503.0,39614.0,87784.0,-56572.0,-7856.0,0.022373152217339192,-0.014382740711146624,131.56794012057128,-2633.6156156156153,9997.9989645301685,9998.0122302748132
valid2954,632.0,33747.0,76931.0,-33147.0,-21749.0,0.0094936708860759497,-0.0015822784810126582,-218.94744744744457,-1351.1821821821868,9992.0724919034783,9992.0860297669242
valid2955,6438.0,30226.0,28905.0,-34658.0,-30788.0,0.0029512270891581234,0.049238894066480271,372.67953667953719,-910.56128268748694,9999.2149491548043,9999.1899713511939
valid2956,530.0,18695.0,23665.0,-20265.0,-38412.0,-0.0018867924528301887,0.0,-1603.9789789789793,393.89239239239396,9990.5534589920317,9990.5672490850375
valid2957,530.0,23610.0,21470.0,-43582.0,-42215.0,-0.0037735849056603774,-0.011320754716981131,842.74074074074451,321.35260260259929,9990.5606549375298,9990.5445865438651
valid2958,2347.0,1.0,35860.0,0.0,-27498.0,0.55389859394972307,0.0,0.99959690459690453,-607.31731731731998,0.49708645281302416,9997.8717370953655
valid2959,3258.0,28274.0,1.0,-15969.0,0.0,-0.001841620626151013,0.56015960712093305,-1161.2291577291574,0.99960700426453841,9998.4636712417396,0.49636762754137753
valid2960,797.0,1.0,17352.0,0.0,-70106.0,0.39146800501882056,0.0012547051442910915,0.0003219714559920745,659.98264931598771,0.48807868839501878,9993.7536429403044
valid2961,203.0,46266.0,8.0,-14165.0,1.0,-0.009852216748768473,4.9507389162561575,-2300.026026026027,6.0035285285285287,9975.308285908648,3.1478410688739467
valid2962,6056.0,469374.0,27984.0,-26273.0,-43032.0,0.00049537648612945837,-0.022952443857331573,-218.06932234725485,-1708.0843634332025,9999.1758995056171,9999.1971416299602
valid2963,1526.0,13199.0,1.0,-149138.0,0.0,0.0072083879423328967,0.36107470511140238,1940.6107629368692,0.00028284694951361618,9996.7221245368128,0.48031215104358166
valid2964,1677.0,29541.0,1.0,-33231.0,0.0,-0.011926058437686345,0.52176505664877759,362.07357357357068,0.9995412555412555,9997.0234573007147,0.4995260576877647
valid2965,1347.0,19.0,45068.0,1.0,-27777.0,10.343726800296956,0.0029695619896065329,10.991839665752709,-902.18987737737734,4.2984307223888445,9996.29322479445
valid2966,1813.0,7.0,5882.0,1.0,-166876.0,2.83011583011583,-0.0060672917815774961,2.0035108934437793,2693.0712855712882,1.8945847984620658,9997.2531620417249
valid2967,314.0,24857.0,47957.0,-10597.0,-12647.0,-0.015923566878980892,-0.025477707006369428,-2381.1831831831842,-2890.0997664330989,9984.0549008946073,9984.0356004955393
valid2968,963.0,15108.0,39946.0,-11646.0,-45166.0,-0.020768431983385256,0.012461059190031152,-2192.3843843843842,-238.67801134467783,9994.814144316204,9994.791967384228
